theta_deg,frequency_hz,rayleigh_frequency_hz,eta_0,eta_m1,eta_p1,eta_total,kn_m1_real,kn_m1_imag,large_groove_probe_abs_pa
7.75,179940,178134.703720996,0.999991103215194,8.89678480406904e-06,1.55863061435122e-31,0.999999999999998,113.415235611769,0,9569.63445605623
7.8,179940,177999.086336821,0.99999084022386,9.15977613290125e-06,2.04739046734458e-31,0.999999999999993,117.61730131771,0,9542.92048120646
7.85,179940,177863.691465598,0.999990576336234,9.42366376066923e-06,6.33829920549395e-32,0.999999999999994,121.670366697137,0,9518.22603248436
7.9,179940,177728.518665915,0.999990310706722,9.68929327404322e-06,-8.53401160034833e-32,0.999999999999996,125.588856689992,0,9495.32333944844
7.95,179940,177593.567497499,0.999990042693635,9.95730636337814e-06,-1.18311148230144e-31,0.999999999999998,129.384997261324,0,9474.01756478488
8,179940,177458.837521211,0.99998977180575,1.02281942512119e-05,2.67783597930082e-32,1,133.069258205245,0,9454.14105993287
8.05,179940,177324.328299041,0.999989497664247,1.05023357444467e-05,-8.87899152587602e-32,0.999999999999991,136.650687479134,0,9435.54878252815
8.1,179940,177190.039394107,0.999989219975283,1.0780024727845e-05,-5.94029982419872e-32,1.00000000000001,140.137167880269,0,9418.11461044578
8.15,179940,177055.970370652,0.999988938509708,1.1061490287022e-05,-5.43626153136836e-33,0.999999999999996,143.535617037693,0,9401.72835424971
8.2,179940,176922.120794035,0.999988653088382,1.1346911609103e-05,-5.00503662445876e-32,0.999999999999991,146.852145309389,0,9386.29331840412
6.2,179960,182451.671285486,1.00000000000001,2.03729469938554e-25,-4.92643991364193e-45,1.00000000000001,0,-132.545809407269,7185.31099882781
6.25,179960,182308.930689984,1,2.84942542004004e-26,2.59343466112746e-29,1,0,-128.715896902047,6971.98877105003
6.3,179960,182166.426874784,1,1.80513027650403e-25,-5.33146680972855e-30,1,0,-124.772286347175,6700.33118190776
6.35,179960,182024.15936143,1,8.34072185907654e-26,1.37901483673221e-30,1,0,-120.703836233776,6342.56986940907
6.4,179960,181882.127672714,0.999999999999995,-6.45627615074524e-25,3.68823128249381e-30,0.999999999999995,0,-116.497470150663,5850.02475823757
6.45,179960,181740.331332678,0.999999999999995,1.28090716072558e-25,4.53916668437242e-29,0.999999999999995,0,-112.137671457766,5128.98000636942
6.5,179960,181598.769866607,0.999999999999994,-3.03622438097909e-26,9.00992554613527e-29,0.999999999999994,0,-107.605794519154,3974.03635809726
6.55,179960,181457.442801026,0.999999999999996,1.27900952048748e-24,3.93725023463863e-29,0.999999999999996,0,-102.879103895735,1862.03558889185
6.6,179960,181316.349663693,0.999999999999997,-2.47148664611706e-23,-2.75904312268832e-28,0.999999999999997,0,-97.9293973977669,3985.9355587392
6.65,179960,181175.489983601,1.0000000000001,-1.3677583591435e-21,-1.43666561972297e-27,1.0000000000001,0,-92.720968945506,49380.0629807547
6.7,179960,181034.863290971,1.00000000000001,2.08163543559933e-22,9.3306822254823e-28,1.00000000000001,0,-87.2074775317075,31806.305413165
6.75,179960,180894.469117247,0.999999999999985,4.00781618289248e-24,3.09246791733338e-28,0.999999999999985,0,-81.3269053532128,18495.3685311267
6.8,179960,180754.306995095,0.999999999999986,-7.22469591453995e-23,-5.12515750344576e-29,0.999999999999986,0,-74.9929514294179,14978.004075646
6.85,179960,180614.376458396,0.999999999999995,-3.96986337813028e-23,2.36785172228406e-29,0.999999999999995,0,-68.0791915002408,13352.6248482251
6.9,179960,180474.677042247,0.999999999999986,3.33225625812466e-23,-6.78649033824916e-30,0.999999999999986,0,-60.3868087744717,12416.0674789653
6.95,179960,180335.20828295,1.00000000000001,1.51507596610861e-23,1.53591849335255e-29,1.00000000000001,0,-51.5685400539793,11806.8389121223
7,179960,180195.969718017,1,4.05260049251196e-23,5.20885755095084e-30,1,0,-40.9025640268461,11378.6763501892
7.05,179960,180056.96088616,0.999999999999987,1.71394866306275e-23,-4.39583600842859e-30,0.999999999999987,0,-26.223718538187,11061.0460995131
7.1,179960,179918.181327289,0.999995914510166,4.08548983124587e-06,-2.01513519777079e-30,0.999999999999997,17.224813245949,0,10815.5902311878
7.15,179960,179779.630582509,0.999992521484792,7.47851521678345e-06,2.27172108664275e-30,1.00000000000001,35.7786612286993,0,10621.4738621353
7.2,179960,179641.308194116,0.999991064558357,8.93544164316083e-06,6.27071707254222e-31,1,47.5664938781685,0,10463.4483404658
7.25,179960,179503.213705592,0.999990230878692,9.76912132022891e-06,-1.80611129535271e-30,1.00000000000001,56.9567374907328,0,10332.2881445883
7.3,179960,179365.346661604,0.999989688240777,1.03117592243048e-05,4.26078485069744e-31,1,64.9969841742053,0,10221.6547764403
7.35,179960,179227.706607998,0.99998929893199,1.07010680065631e-05,-2.55172036718168e-31,0.999999999999996,72.1400367078744,0,10127.0565025923
7.4,179960,179090.293091797,0.999988994980481,1.1005019535695e-05,5.15773265706937e-31,1.00000000000002,78.6307848081083,0,10045.2223019755
7.45,179960,178953.105661197,0.999988739496214,1.12605037813268e-05,-1.00440057006087e-31,0.999999999999995,84.6194644564684,0,9973.7137778879
7.5,179960,178816.143865561,0.999988511207486,1.14887925132463e-05,-1.39009943761804e-31,1,90.2061238393491,0,9910.67615628818
7.55,179960,178679.40725542,0.99998829732493,1.17026750681397e-05,-1.24758314051481e-31,0.999999999999998,95.461368666437,0,9854.67356362978
7.6,179960,178542.895382466,0.999988089927303,1.19100726961517e-05,-3.15571800728589e-32,0.999999999999999,100.437232661298,0,9804.5771000858
7.65,179960,178406.607799548,0.999987884005042,1.21159949613226e-05,-4.84668518323296e-32,1,105.173374590937,0,9759.48697390602
7.7,179960,178270.544060673,0.999987676346783,1.2323653215153e-05,7.9967477819036e-32,0.999999999999998,109.700845569321,0,9718.67719015031
7.75,179960,178134.703720996,0.999987464880179,1.25351198306706e-05,9.19993596478902e-32,1.00000000000001,114.044498556629,0,9681.55552402847
7.8,179960,177999.086336821,0.999987248268845,1.27517311521794e-05,3.19530586759232e-32,0.999999999999997,118.224594233822,0,9647.63406860486
7.85,179960,177863.691465598,0.999987025659657,1.29743403455669e-05,-8.55097782619394e-32,1,122.257908435815,0,9616.50723540068
7.9,179960,177728.518665915,0.999986796520419,1.32034795786148e-05,-2.00307503889886e-31,0.999999999999997,126.158518135071,0,9587.83509679401
7.95,179960,177593.567497499,0.999986560534028,1.34394659636659e-05,2.26894993642131e-31,0.999999999999992,129.93837316267,0,9561.330615869
8,179960,177458.837521211,0.99998631752816,1.36824718399083e-05,6.28315897149569e-32,1,133.607721010836,0,9536.74974497847
8.05,179960,177324.328299041,0.999986067428,1.39325719950073e-05,8.36222856366141e-32,0.999999999999995,137.175428388456,0,9513.88366831065
8.1,179960,177190.039394107,0.999985810224281,1.41897757257705e-05,-3.12673403813292e-32,1.00000000000001,140.649228640667,0,9492.55266571953
8.15,179960,177055.970370652,0.999985545951227,1.44540487825037e-05,1.66834554148625e-32,1.00000000000001,144.035914913028,0,9472.60121582902
8.2,179960,176922.120794035,0.999985274671518,1.47253284812746e-05,4.18076081879225e-32,1,147.341492931205,0,9453.89405591945
6.2,179980,182451.671285486,0.999999999999995,-1.43716597408263e-25,1.45194698623395e-29,0.999999999999995,0,-132.016028962952,7382.14310608347
6.25,179980,182308.930689984,0.999999999999995,-3.79528047622395e-27,7.33302902682283e-30,0.999999999999995,0,-128.16989937512,7228.96555912759
6.3,179980,182166.426874784,1,-1.73159671727721e-26,-2.40151271436176e-30,1,0,-124.208555700586,7042.82986203308
6.35,179980,182024.15936143,1.00000000000001,-5.74036172028877e-25,-1.86148905651283e-29,1.00000000000001,0,-120.120602015113,6811.780690851
6.4,179980,181882.127672714,0.999999999999997,-4.83898260718563e-26,1.45140406700689e-29,0.999999999999997,0,-115.892643321527,6517.28754690531
6.45,179980,181740.331332678,1,-2.64198962151142e-24,2.48584616763175e-29,1,0,-111.508757780649,6129.01158572691
6.5,179980,181598.769866607,0.999999999999986,-6.98331607625211e-25,3.97543555360852e-29,0.999999999999986,0,-106.949775094868,5593.64829564334
6.55,179980,181457.442801026,0.999999999999992,6.73662284529757e-25,-6.33007624136744e-29,0.999999999999992,0,-102.192266212988,4808.29671732216
6.6,179980,181316.349663693,1.00000000000001,-5.29062098385623e-24,-5.21202457977572e-31,1.00000000000001,0,-97.2070892803511,3546.94877764324
6.65,179980,181175.489983601,0.999999999999988,-2.63107819014227e-23,-1.58112556765907e-28,0.999999999999988,0,-91.9572275021954,1266.79101999725
6.7,179980,181034.863290971,1,1.76222463072032e-22,-3.61888239989069e-28,1,0,-86.3944455442745,5244.04200159466
6.75,179980,180894.469117247,0.999999999999835,9.10964473473945e-21,1.69390798842699e-26,0.999999999999835,0,-80.4538643776757,60888.8546369088
6.8,179980,180754.306995095,0.999999999999949,1.14404934675295e-21,-1.54044282024469e-29,0.999999999999949,0,-74.0446108663067,32573.6352647447
6.85,179980,180614.376458396,0.999999999999996,1.46892535551773e-22,-5.62319540773542e-29,0.999999999999996,0,-67.0323878780346,19044.1976371851
6.9,179980,180474.677042247,1.00000000000001,1.12583200046708e-22,-7.09704013612745e-29,1.00000000000001,0,-59.2033331673221,15363.2972331156
6.95,179980,180335.20828295,1.00000000000001,1.64684810424311e-22,3.64884701689751e-29,1.00000000000001,0,-50.1765461357715,13646.831360275
7,179980,180195.969718017,1,-1.03838873829488e-23,1.9973998363535e-29,1,0,-39.1317630227389,12653.2144623608
7.05,179980,180056.96088616,0.999999999999994,1.48182930913689e-22,-7.85423148480037e-30,0.999999999999994,0,-23.363698799278,12004.9168302592
7.1,179980,179918.181327289,0.999989258343588,1.07416564064954e-05,-1.52813665109803e-29,0.999999999999995,20.9430444201157,0,11548.3569323828
7.15,179980,179779.630582509,0.99998409234149,1.5907658520559e-05,-5.20297592599102e-30,1.00000000000001,37.7110758733228,0,11209.9852947635
7.2,179980,179641.308194116,0.99998242337491,1.75766250874668e-05,-5.8129258836627e-30,0.999999999999997,49.037531648516,0,10948.896238784
7.25,179980,179503.213705592,0.999981823590968,1.81764090360189e-05,1.72716179108441e-30,1,58.1916956458432,0,10741.29970785
7.3,179980,179365.346661604,0.999981647609064,1.83523909347045e-05,-1.55139169132376e-30,0.999999999999999,66.0825739104956,0,10572.2498378483
7.35,179980,179227.706607998,0.999981648417918,1.83515820793029e-05,4.16068411820825e-31,0.999999999999997,73.1203011861549,0,10431.8919542738
7.4,179980,179090.293091797,0.999981717462985,1.82825370211615e-05,2.90461786477064e-31,1.00000000000001,79.5316829660938,0,10313.465877681
7.45,179980,178953.105661197,0.999981803692463,1.81963075361113e-05,-5.15999482051545e-31,0.999999999999999,85.4578057722333,0,10212.1799593082
7.5,179980,178816.143865561,0.999981882451256,1.8117548745119e-05,3.16476666107019e-31,1,90.9935267331058,0,10124.5432605843
7.55,179980,178679.40725542,0.999981941984259,1.80580157385972e-05,-9.11651868771471e-32,0.999999999999997,96.2062584432639,0,10047.9522844387
7.6,179980,178542.895382466,0.999981977090509,1.80229094896698e-05,-1.0227806480603e-31,0.999999999999999,101.145948448178,0,9980.42584382239
7.65,179980,178406.607799548,0.999981985965815,1.80140341859747e-05,-2.43748111315449e-31,1,105.850827264437,0,9920.42961698402
7.7,179980,178270.544060673,0.999981968566985,1.8031433016956e-05,1.14239254027194e-31,1,110.350930921747,0,9866.75688637635
7.75,179980,178134.703720996,0.999981925740173,1.80742598165002e-05,-2.51100142515219e-32,0.999999999999989,114.670368512127,0,9818.44553531809
7.8,179980,177999.086336821,0.999981858748485,1.81412515125017e-05,-3.81245233272685e-32,0.999999999999997,118.828841501013,0,9774.71906292342
7.85,179980,177863.691465598,0.999981769014344,1.82309856452529e-05,-1.30696493097448e-31,0.999999999999989,122.84269613172,0,9734.94388226244
7.9,179980,177728.518665915,0.999981657980476,1.83420195141322e-05,-2.13774445654849e-32,0.99999999999999,126.725673180203,0,9698.59788824828
7.95,179980,177593.567497499,0.99998152703685,1.84729631459639e-05,-1.63328200807197e-31,0.999999999999996,130.489455099885,0,9665.24697161706
8,179980,177458.837521211,0.999981377485064,1.86225149481877e-05,2.01615317132152e-32,1.00000000000001,134.14407371559,0,9634.52723015156
8.05,179980,177324.328299041,0.999981210523639,1.87894763567843e-05,-6.69034839179064e-32,0.999999999999996,137.69821959668,0,9606.13132748765
8.1,179980,177190.039394107,0.999981027245216,1.89727547961581e-05,1.04964383898254e-31,1.00000000000001,141.159480627487,0,9579.79791349739
8.15,179980,177055.970370652,0.99998082863966,1.91713603358748e-05,-1.64961200044838e-31,0.999999999999995,144.534528628775,0,9555.30333350586
8.2,179980,176922.120794035,0.999980615600797,1.93843991642972e-05,-1.72390993113067e-31,0.999999999999961,147.829267222839,0,9532.45506875945
6.2,180000,182451.671285486,1,2.94727249481767e-26,-1.1932120420882e-29,1,0,-131.484061170221,7519.27328324771
6.25,180000,182308.930689984,1,-3.04986367019061e-25,-9.29296743650917e-31,1,0,-127.621511611277,7402.17356901264
6.3,180000,182166.426874784,1,-2.45744410835503e-25,-4.29720568217937e-30,1,0,-123.642198744606,7264.35027289515
6.35,180000,182024.15936143,1,4.23173773098973e-25,-7.67325840911371e-30,1,0,-119.534464111107,7099.74448938058
6.4,180000,181882.127672714,0.999999999999995,8.07920331376179e-25,3.15255097846135e-30,0.999999999999995,0,-115.284583263478,6899.67982940829
6.45,180000,181740.331332678,0.999999999999999,-1.86443153394502e-25,-1.64649304259709e-29,0.999999999999999,0,-110.876214329126,6651.27879197053
6.5,180000,181598.769866607,0.999999999999985,5.74984992147931e-25,-4.40318803962836e-30,0.999999999999985,0,-106.289641615226,6334.57264756066
6.55,180000,181457.442801026,0.999999999999996,4.91963231730536e-25,-9.2839187827249e-31,0.999999999999996,0,-101.500712682103,5916.85041814076
6.6,180000,181316.349663693,1,3.53340612336454e-24,2.86552768042233e-29,1,0,-96.4793018563331,5340.60508331871
6.65,180000,181175.489983601,0.999999999999977,-1.83691575049241e-24,-1.15677989978903e-29,0.999999999999977,0,-91.187013598725,4494.77244917733
6.7,180000,181034.863290971,1,4.54067356175438e-23,1.14823797061663e-28,1,0,-85.5736084237221,3135.90034367184
6.75,180000,180894.469117247,0.999999999999997,1.88367360595948e-22,6.98556072150447e-29,0.999999999999997,0,-79.5711581505276,783.207646693451
6.8,180000,180754.306995095,0.999999999999992,1.48957168130838e-22,-2.63815310812962e-28,0.999999999999992,0,-73.083870947046,6363.57970613839
6.85,180000,180614.376458396,1.0000000000002,-2.6940297483453e-20,-6.39110036248899e-28,1.0000000000002,0,-65.9688706651915,68739.1873539227
6.9,180000,180474.677042247,0.99999999999999,-3.1032642153112e-21,-1.45241751623073e-28,0.99999999999999,0,-57.9955930057911,33965.9723584307
6.95,180000,180335.20828295,1,5.49556612957227e-23,2.27700323828936e-28,1,0,-48.7446757059647,19716.4205250523
7,180000,180195.969718017,0.999999999999996,-2.30267257053461e-22,-1.61391788897349e-29,0.999999999999996,0,-37.2767512300452,15803.5183418584
7.05,180000,180056.96088616,0.999999999999993,-1.7063581021103e-22,-3.56335986027003e-29,0.999999999999993,0,-20.1004379024792,13973.6904427352
7.1,180000,179918.181327289,0.999967909001136,3.20909988701697e-05,-1.76919278791264e-29,1.00000000000001,24.0944360825991,0,12912.8630220656
7.15,180000,179779.630582509,0.999961353190496,3.86468095131329e-05,3.05482551759056e-29,1.00000000000001,39.5493578588101,0,12219.4022066826
7.2,180000,179641.308194116,0.999961544966588,3.84550334101308e-05,1.6450452579916e-30,0.999999999999998,50.4658448534842,0,11731.4328538977
7.25,180000,179503.213705592,0.999963123312672,3.68766873310033e-05,8.87559828070683e-31,1,59.4011005951168,0,11369.3515451196
7.3,180000,179365.346661604,0.999964900238748,3.50997612509811e-05,6.27976572632655e-31,0.999999999999999,67.1507185938889,0,11089.9571245107
7.35,180000,179227.706607998,0.999966549402057,3.345059793536e-05,2.47028248312269e-31,0.999999999999992,74.0876899487465,0,10867.7838969428
7.4,180000,179090.293091797,0.999967989058625,3.20109413603156e-05,-2.5984340423433e-30,0.999999999999985,80.4225756565143,0,10686.8485698269
7.45,180000,178953.105661197,0.999969214620316,3.07853796800926e-05,-1.00202529844249e-30,0.999999999999996,86.2880824372585,0,10536.6128197408
7.5,180000,178816.143865561,0.999970245280989,2.97547190148453e-05,-3.01320171018264e-31,1,91.7742492977514,0,10409.8467184935
7.55,180000,178679.40725542,0.999971105690611,2.88943093931926e-05,-2.79377185591257e-31,1,96.9454961000401,0,10301.4249614991
7.6,180000,178542.895382466,0.9999718196401,2.81803598959941e-05,2.92723949923148e-31,0.999999999999996,101.849800498333,0,10207.6130218598
7.65,180000,178406.607799548,0.99997240811604,2.75918839643014e-05,-1.51112518198348e-31,1,106.524036397006,0,10125.6253862122
7.7,180000,178270.544060673,0.999972888969985,2.71110300198714e-05,-2.2689499364213e-31,1,110.997271032899,0,10053.3421143965
7.75,180000,178134.703720996,0.999973277156949,2.67228430471528e-05,1.71754759643856e-31,0.999999999999997,115.292900735041,0,9989.12125693251
7.8,180000,177999.086336821,0.999973585137585,2.64148624297648e-05,6.088047374271e-32,1.00000000000002,119.430089346986,0,9931.67132741195
7.85,180000,177863.691465598,0.999973823289665,2.61767103256094e-05,-4.36738930309412e-32,0.999999999999991,123.424768930922,0,9879.9625352873
7.9,180000,177728.518665915,0.999974000275853,2.5999724146337e-05,1.40565181130986e-31,0.999999999999999,127.290355327967,0,9833.16369763384
7.95,180000,177593.567497499,0.999974123353614,2.58766463920025e-05,-5.75155056166619e-32,1.00000000000001,131.038272014817,0,9790.5965621169
8,180000,177458.837521211,0.999974198630322,2.58013696807863e-05,6.20398325088279e-32,1,134.678341529781,0,9751.70218155841
8.05,180000,177324.328299041,0.999974231270276,2.57687297168765e-05,2.20560935993098e-32,0.999999999999993,138.219083227108,0,9716.01578681502
8.1,180000,177190.039394107,0.999974225661976,2.5774338019462e-05,-9.52088040370205e-32,0.999999999999995,141.66794338498,0,9683.14775341699
8.15,180000,177055.970370652,0.9999741855531,2.58144469005898e-05,1.32495619963162e-31,1,145.03147555522,0,9652.76900483457
8.2,180000,176922.120794035,0.999974114159681,2.58858403139122e-05,-3.01716049621328e-32,0.999999999999995,148.315483707236,0,9624.59969096302
6.2,180020,182451.671285486,1.00000000000001,4.99316587653215e-26,-1.05824006007765e-30,1.00000000000001,0,-130.949879371607,7619.55296077395
6.25,180020,182308.930689984,0.999999999999995,1.35206866965479e-25,-4.4288635947414e-30,0.999999999999995,0,-127.070702664555,7525.99556713417
6.3,180020,182166.426874784,1.00000000000002,-1.94508124406478e-25,-1.09579197328263e-30,1.00000000000002,0,-123.073179222098,7418.40307120422
6.35,180020,182024.15936143,1.00000000000002,5.21969667995679e-25,8.99617159238309e-30,1.00000000000002,0,-118.945379595542,7293.345411056
6.4,180020,181882.127672714,0.999999999999995,1.02946982917575e-24,-1.46384596596035e-29,0.999999999999995,0,-114.673238543532,7146.17495626761
6.45,180020,181740.331332678,1,-1.11391481977174e-24,-2.54677188464338e-30,1,0,-110.239978621652,6970.43383391364
6.5,180020,181598.769866607,1,-1.21069447191545e-24,3.16544531010401e-30,1,0,-105.625316944652,6756.87793792962
6.55,180020,181457.442801026,0.999999999999984,1.21543857251073e-24,-9.53773352137537e-30,0.999999999999984,0,-100.804346246002,6491.79376730365
6.6,180020,181316.349663693,0.999999999999997,-9.04415337484175e-24,1.25378146835707e-29,0.999999999999997,0,-95.7459101773017,6153.9292772597
6.65,180020,181175.489983601,0.999999999999982,-6.91500102768009e-24,2.26741166527797e-29,0.999999999999982,0,-90.4101618165354,5708.49980836676
6.7,180020,181034.863290971,1.00000000000001,3.52012264169774e-24,-2.1843450235378e-29,1.00000000000001,0,-84.7447393689632,5094.42560456764
6.75,180020,180894.469117247,1,1.93711115506472e-23,6.52733689386588e-29,1,0,-78.6784613644887,4193.98961015052
6.8,180020,180754.306995095,0.999999999999992,-9.07831089912775e-23,5.39878879388397e-29,0.999999999999992,0,-72.1102360756666,2750.87636186
6.85,180020,180614.376458396,1,-9.06009355284187e-23,-2.98359451500029e-28,1,0,-64.8878180551879,587.08395345919
6.9,180020,180474.677042247,1.00000000000001,-1.57446451500056e-21,-9.61039421126357e-29,1.00000000000001,0,-56.7620394620415,7258.49780455831
6.95,180020,180335.20828295,1.00000000000038,-2.47582237453309e-20,9.33971640142056e-27,1.00000000000038,0,-47.2693051144289,70057.3972588886
7,180020,180195.969718017,1.00000000000005,3.66873064402476e-21,-1.30972386551333e-27,1.00000000000005,0,-35.3242644505927,36173.777832092
7.05,180020,180056.96088616,0.999999999999994,1.31383501413731e-21,1.67827191468767e-28,0.999999999999994,0,-16.1919412314659,20564.4776971551
7.1,180020,179918.181327289,0.99986184906672,0.0001381509332754,7.98851350695986e-29,0.999999999999995,26.8791073701466,0,16321.576647811
7.15,180020,179779.630582509,0.999878543505685,0.000121456494314593,-1.37829094442948e-29,0.999999999999999,41.3060769121406,0,14340.1266080695
7.2,180020,179641.308194116,0.999898768292542,0.000101231707461956,2.69287936621727e-30,1,51.8549640790859,0,13196.2513622337
7.25,180020,179503.213705592,0.999913985203804,8.60147962015486e-05,5.63912103839584e-30,1.00000000000001,60.586482608732,0,12451.434947649
7.3,180020,179365.346661604,0.999925123493638,7.48765063607638e-05,9.63089223978937e-30,0.999999999999999,68.202237872757,0,11927.7816199415
7.35,180020,179227.706607998,0.999933412708736,6.65872912563629e-05,7.18463110475978e-30,0.999999999999993,75.0427009466474,0,11539.4506106965
7.4,180020,179090.293091797,0.999939720654789,6.02793452150095e-05,-4.30127757638231e-30,1,81.3037917870771,0,11239.9337519951
7.45,180020,178953.105661197,0.999944621316066,5.53786839342409e-05,-3.09735419037692e-30,1,87.1105250516492,0,11001.843300224
7.5,180020,178816.143865561,0.999948496617133,5.15033828604591e-05,1.16501417473277e-30,0.999999999999994,92.5484605956456,0,10808.0019163015
7.55,180020,178679.40725542,0.999951606297015,4.83937029772081e-05,9.02603214987138e-31,0.999999999999992,97.6792099627847,0,10647.0902407281
7.6,180020,178542.895382466,0.999954131426373,4.5868573634131e-05,2.98153142193748e-31,1.00000000000001,102.548888959644,0,10511.34592937
7.65,180020,178406.607799548,0.999956201290927,4.37987090764467e-05,5.88388712326203e-31,1,107.193081941291,0,10395.2682396656
7.7,180020,178270.544060673,0.999957910256221,4.20897437789953e-05,-6.31709142318693e-31,1,111.639930952054,0,10294.8503000298
7.75,180020,178134.703720996,0.999959328583514,4.06714164839333e-05,-6.46978745579763e-32,0.999999999999998,115.912149003475,0,10207.1042326426
7.8,180020,177999.086336821,0.999960509530439,3.94904695614473e-05,2.87747190341764e-31,1,120.028382845944,0,10129.7565930198
7.85,180020,177863.691465598,0.999961494119258,3.85058807412548e-05,-1.79955102135907e-31,0.999999999999999,124.004165064384,0,10061.0468808955
7.9,180020,177728.518665915,0.99996231440753,3.76855924700182e-05,2.0534788681819e-31,1,127.852597344216,0,9999.59060002137
7.95,180020,177593.567497499,0.999962995775863,3.70042241410076e-05,2.12756472104111e-31,1,131.584852248446,0,9944.28396441227
8,180020,177458.837521211,0.999963558557208,3.64414428182436e-05,-1.40367241829454e-31,1.00000000000003,135.210549167944,0,9894.23618763504
8.05,180020,177324.328299041,0.999964019216353,3.59807836438333e-05,9.34839044093825e-32,0.999999999999997,138.738040989802,0,9848.72046913151
8.1,180020,177190.039394107,0.999964391217165,3.56087828399154e-05,2.25763911919089e-31,1.00000000000001,142.174636109714,0,9807.13791934779
8.15,180020,177055.970370652,0.999964685668431,3.53143315777443e-05,-2.45727504330772e-31,1.00000000000001,145.526772767661,0,9768.99060672286
8.2,180020,176922.120794035,0.999964911811711,3.50881882854426e-05,-3.87112719710963e-32,0.999999999999996,148.80015765515,0,9733.86114438896
6.2,180040,182451.671285486,0.999999999999997,1.35444071995243e-25,9.44453238739644e-32,0.999999999999997,0,-130.413456360957,7695.49402777269
6.25,180040,182308.930689984,1.00000000000001,-2.32460929168718e-25,2.50195277136784e-31,1.00000000000001,0,-126.517440912191,7618.26658004231
6.3,180040,182166.426874784,1,1.13502606742073e-25,-2.45207206738173e-30,1,0,-122.501460030157,7531.0022381243
6.35,180040,182024.15936143,0.999999999999994,-3.49877418901898e-25,1.41583154681723e-29,0.999999999999994,0,-118.353304469538,7431.59759632889
6.4,180040,181882.127672714,0.999999999999996,1.4488483217985e-24,3.55674303219024e-30,0.999999999999996,0,-114.058556345094,7317.31677179356
6.45,180040,181740.331332678,1,-4.117879316703e-25,-5.03738556173775e-30,1,0,-109.599986356786,7184.53441381851
6.5,180040,181598.769866607,0.999999999999993,-6.12463386850642e-25,-2.17507015340886e-29,0.999999999999993,0,-104.956721498576,7028.34237384214
6.55,180040,181457.442801026,1.00000000000001,-3.30094519419581e-24,-6.49693341715057e-31,1.00000000000001,0,-100.103066461851,6841.92751718286
6.6,180040,181316.349663693,1.00000000000001,1.4080490566791e-24,3.25027643933214e-30,1.00000000000001,0,-95.0067844594987,6615.54877645603
6.65,180040,181175.489983601,0.999999999999989,-1.24466223217765e-23,-2.85629805356231e-29,0.999999999999989,0,-89.6264995511777,6334.77647303629
6.7,180040,181034.863290971,0.999999999999999,4.13827894926274e-24,-5.44728957816801e-30,0.999999999999999,0,-83.9076003533992,5977.28972795171
6.75,180040,180894.469117247,1,-2.50640322649831e-23,1.63889217341825e-29,1,0,-77.775430009064,5506.64192817775
6.8,180040,180754.306995095,0.999999999999991,-9.14510783550928e-23,5.39227376315925e-29,0.999999999999991,0,-71.1231766809292,4859.04641407528
6.85,180040,180614.376458396,1,9.3940782347496e-23,-4.35783166253442e-30,1,0,-63.7883385109745,3912.1980056134
6.9,180040,180474.677042247,1.00000000000001,1.87942289182612e-22,-1.10697610936007e-28,1.00000000000001,0,-55.5009513927804,2403.04741102252
6.95,180040,180335.20828295,1.00000000000001,4.44138902449634e-22,-1.68348393926744e-28,1.00000000000001,0,-45.7462257576633,754.402077102603
7,180040,180195.969718017,0.999999999999995,3.29855416749578e-21,-1.83868644897631e-28,0.999999999999995,0,-33.2571391942515,7837.15580200953
7.05,180040,180056.96088616,0.999999999999654,-5.74715982667777e-20,-2.62964013464934e-27,0.999999999999654,0,-10.9688874773418,63383.1063663169
7.1,180040,179918.181327289,0.997080651321953,0.00291934867800116,-5.91796435341384e-28,0.999999999999954,29.4014421112844,0,39667.5644625846
7.15,180040,179779.630582509,0.999231557768482,0.00076844223151207,1.47674029760302e-28,0.999999999999994,42.9912327342901,0,21590.6072428745
7.2,180040,179641.308194116,0.999599962800293,0.000400037199702827,-5.50013371626849e-29,0.999999999999996,53.2079591676782,0,16900.5698577981
7.25,180040,179503.213705592,0.999737725592084,0.000262274407922499,6.52950857077412e-30,1.00000000000001,61.7492251862907,0,14745.5665431195
7.3,180040,179365.346661604,0.999806678902221,0.000193321097779063,-9.12466247612061e-30,1,69.2378892238426,0,13507.4624031932
7.35,180040,179227.706607998,0.999847025873641,0.00015297412634711,1.31431696217425e-29,0.999999999999988,75.9858008830672,0,12703.6310515634
7.4,180040,179090.293091797,0.999873055810202,0.000126944189803463,-8.94368940043396e-30,1.00000000000001,82.1756426601761,0,12139.5940451902
7.45,180040,178953.105661197,0.999891006930025,0.000108993069982599,-2.15900879294167e-30,1.00000000000001,87.9253534518767,0,11721.90880484
7.5,180040,178816.143865561,0.999903997936465,9.60020635283251e-05,2.31328833996453e-30,0.999999999999993,93.3163226917464,0,11400.0992312617
7.55,180040,178679.40725542,0.999913746328665,8.62536713322971e-05,-6.09426832374774e-30,0.999999999999997,98.4075235857123,0,11144.506510515
7.6,180040,178542.895382466,0.99992126932577,7.87306742335674e-05,1.23355772714909e-30,1,103.243310598852,0,10936.56060461
7.65,180040,178406.607799548,0.999927204614324,7.27953856813532e-05,-8.61431840268428e-31,1.00000000000001,107.858041377814,0,10764.0410198933
