system,state,frequency_hz,kx_over_k0,normalized_power_db
finite_gaussian,1,178780.2005,-1.1729166666666666,-60.0
finite_gaussian,1,178780.2005,-1.1708333333333334,-60.0
finite_gaussian,1,178780.2005,-1.16875,-60.0
finite_gaussian,1,178780.2005,-1.1666666666666667,-60.0
finite_gaussian,1,178780.2005,-1.1645833333333333,-60.0
finite_gaussian,1,178780.2005,-1.1625,-60.0
finite_gaussian,1,178780.2005,-1.1604166666666667,-60.0
finite_gaussian,1,178780.2005,-1.1583333333333334,-60.0
finite_gaussian,1,178780.2005,-1.15625,-60.0
finite_gaussian,1,178780.2005,-1.1541666666666668,-60.0
finite_gaussian,1,178780.2005,-1.1520833333333333,-60.0
finite_gaussian,1,178780.2005,-1.15,-60.0
finite_gaussian,1,178780.2005,-1.1479166666666667,-60.0
finite_gaussian,1,178780.2005,-1.1458333333333333,-60.0
finite_gaussian,1,178780.2005,-1.14375,-60.0
finite_gaussian,1,178780.2005,-1.1416666666666666,-60.0
finite_gaussian,1,178780.2005,-1.1395833333333334,-60.0
finite_gaussian,1,178780.2005,-1.1375,-60.0
finite_gaussian,1,178780.2005,-1.1354166666666667,-60.0
finite_gaussian,1,178780.2005,-1.1333333333333333,-60.0
finite_gaussian,1,178780.2005,-1.13125,-60.0
finite_gaussian,1,178780.2005,-1.1291666666666667,-60.0
finite_gaussian,1,178780.2005,-1.1270833333333334,-60.0
finite_gaussian,1,178780.2005,-1.125,-60.0
finite_gaussian,1,178780.2005,-1.1229166666666668,-60.0
finite_gaussian,1,178780.2005,-1.1208333333333333,-60.0
finite_gaussian,1,178780.2005,-1.11875,-60.0
finite_gaussian,1,178780.2005,-1.1166666666666667,-60.0
finite_gaussian,1,178780.2005,-1.1145833333333333,-60.0
finite_gaussian,1,178780.2005,-1.1125,-60.0
finite_gaussian,1,178780.2005,-1.1104166666666666,-60.0
finite_gaussian,1,178780.2005,-1.1083333333333334,-60.0
finite_gaussian,1,178780.2005,-1.10625,-60.0
finite_gaussian,1,178780.2005,-1.1041666666666667,-60.0
finite_gaussian,1,178780.2005,-1.1020833333333333,-60.0
finite_gaussian,1,178780.2005,-1.1,-60.0
finite_gaussian,1,178780.2005,-1.0979166666666667,-60.0
finite_gaussian,1,178780.2005,-1.0958333333333332,-60.0
finite_gaussian,1,178780.2005,-1.09375,-60.0
finite_gaussian,1,178780.2005,-1.0916666666666668,-60.0
finite_gaussian,1,178780.2005,-1.0895833333333333,-60.0
finite_gaussian,1,178780.2005,-1.0875,-60.0
finite_gaussian,1,178780.2005,-1.0854166666666667,-60.0
finite_gaussian,1,178780.2005,-1.0833333333333333,-60.0
finite_gaussian,1,178780.2005,-1.08125,-60.0
finite_gaussian,1,178780.2005,-1.0791666666666666,-60.0
finite_gaussian,1,178780.2005,-1.0770833333333334,-60.0
finite_gaussian,1,178780.2005,-1.075,-60.0
finite_gaussian,1,178780.2005,-1.0729166666666667,-60.0
finite_gaussian,1,178780.2005,-1.0708333333333333,-60.0
finite_gaussian,1,178780.2005,-1.06875,-60.0
finite_gaussian,1,178780.2005,-1.0666666666666667,-60.0
finite_gaussian,1,178780.2005,-1.0645833333333332,-60.0
finite_gaussian,1,178780.2005,-1.0625,-60.0
finite_gaussian,1,178780.2005,-1.0604166666666668,-60.0
finite_gaussian,1,178780.2005,-1.0583333333333333,-60.0
finite_gaussian,1,178780.2005,-1.05625,-60.0
finite_gaussian,1,178780.2005,-1.0541666666666667,-60.0
finite_gaussian,1,178780.2005,-1.0520833333333333,-60.0
finite_gaussian,1,178780.2005,-1.05,-60.0
finite_gaussian,1,178780.2005,-1.0479166666666666,-60.0
finite_gaussian,1,178780.2005,-1.0458333333333334,-60.0
finite_gaussian,1,178780.2005,-1.04375,-60.0
finite_gaussian,1,178780.2005,-1.0416666666666667,-60.0
finite_gaussian,1,178780.2005,-1.0395833333333333,-60.0
finite_gaussian,1,178780.2005,-1.0375,-60.0
finite_gaussian,1,178780.2005,-1.0354166666666667,-60.0
finite_gaussian,1,178780.2005,-1.0333333333333332,-60.0
finite_gaussian,1,178780.2005,-1.03125,-60.0
finite_gaussian,1,178780.2005,-1.0291666666666668,-60.0
finite_gaussian,1,178780.2005,-1.0270833333333333,-60.0
finite_gaussian,1,178780.2005,-1.025,-60.0
finite_gaussian,1,178780.2005,-1.0229166666666667,-60.0
finite_gaussian,1,178780.2005,-1.0208333333333333,-60.0
finite_gaussian,1,178780.2005,-1.01875,-60.0
finite_gaussian,1,178780.2005,-1.0166666666666666,-59.8597501937498
finite_gaussian,1,178780.2005,-1.0145833333333334,-59.56401626445359
finite_gaussian,1,178780.2005,-1.0125,-59.28279258777909
finite_gaussian,1,178780.2005,-1.0104166666666667,-59.016353720979886
finite_gaussian,1,178780.2005,-1.0083333333333333,-58.76497373527816
finite_gaussian,1,178780.2005,-1.00625,-58.528929355497674
finite_gaussian,1,178780.2005,-1.0041666666666667,-58.308503124721
finite_gaussian,1,178780.2005,-1.0020833333333332,-58.1039866247508
finite_gaussian,1,178780.2005,-1.0,-57.9156837881456
finite_gaussian,1,178780.2005,-0.9979166666666667,-57.74391434304414
finite_gaussian,1,178780.2005,-0.9958333333333333,-57.58901743814441
finite_gaussian,1,178780.2005,-0.99375,-57.45135550237231
finite_gaussian,1,178780.2005,-0.9916666666666667,-57.33131840221861
finite_gaussian,1,178780.2005,-0.9895833333333333,-57.229327969904524
finite_gaussian,1,178780.2005,-0.9875,-57.14584298778645
finite_gaussian,1,178780.2005,-0.9854166666666666,-57.08136472941182
finite_gaussian,1,178780.2005,-0.9833333333333334,-57.03644317590676
finite_gaussian,1,178780.2005,-0.98125,-57.011684048792254
finite_gaussian,1,178780.2005,-0.9791666666666667,-57.007756827843565
finite_gaussian,1,178780.2005,-0.9770833333333333,-57.02540395630536
finite_gaussian,1,178780.2005,-0.975,-57.06545147705597
finite_gaussian,1,178780.2005,-0.9729166666666667,-57.128821393580786
finite_gaussian,1,178780.2005,-0.9708333333333333,-57.21654611039236
finite_gaussian,1,178780.2005,-0.96875,-57.32978537999444
finite_gaussian,1,178780.2005,-0.9666666666666667,-57.469846267903655
finite_gaussian,1,178780.2005,-0.9645833333333333,-57.6382067416245
finite_gaussian,1,178780.2005,-0.9625,-57.83654358689227
finite_gaussian,1,178780.2005,-0.9604166666666667,-58.06676543792211
finite_gaussian,1,178780.2005,-0.9583333333333333,-58.33105174034806
finite_gaussian,1,178780.2005,-0.95625,-58.63189836765617
finite_gaussian,1,178780.2005,-0.9541666666666666,-58.97217022436955
finite_gaussian,1,178780.2005,-0.9520833333333334,-59.355160168506764
finite_gaussian,1,178780.2005,-0.95,-59.784651316989496
finite_gaussian,1,178780.2005,-0.9479166666666667,-60.0
finite_gaussian,1,178780.2005,-0.9458333333333333,-60.0
finite_gaussian,1,178780.2005,-0.94375,-60.0
finite_gaussian,1,178780.2005,-0.9416666666666667,-60.0
finite_gaussian,1,178780.2005,-0.9395833333333333,-60.0
finite_gaussian,1,178780.2005,-0.9375,-60.0
finite_gaussian,1,178780.2005,-0.9354166666666667,-60.0
finite_gaussian,1,178780.2005,-0.9333333333333333,-60.0
finite_gaussian,1,178780.2005,-0.93125,-60.0
finite_gaussian,1,178780.2005,-0.9291666666666667,-60.0
finite_gaussian,1,178780.2005,-0.9270833333333333,-60.0
finite_gaussian,1,178780.2005,-0.925,-60.0
finite_gaussian,1,178780.2005,-0.9229166666666666,-60.0
finite_gaussian,1,178780.2005,-0.9208333333333334,-60.0
finite_gaussian,1,178780.2005,-0.91875,-60.0
finite_gaussian,1,178780.2005,-0.9166666666666667,-60.0
finite_gaussian,1,178780.2005,-0.9145833333333333,-60.0
finite_gaussian,1,178780.2005,-0.9125,-60.0
finite_gaussian,1,178780.2005,-0.9104166666666667,-60.0
finite_gaussian,1,178780.2005,-0.9083333333333333,-60.0
finite_gaussian,1,178780.2005,-0.90625,-60.0
finite_gaussian,1,178780.2005,-0.9041666666666667,-60.0
finite_gaussian,1,178780.2005,-0.9020833333333333,-59.861623146693006
finite_gaussian,1,178780.2005,-0.9,-59.22511474425135
finite_gaussian,1,178780.2005,-0.8979166666666667,-58.64629914631002
finite_gaussian,1,178780.2005,-0.8958333333333333,-58.12029339697705
finite_gaussian,1,178780.2005,-0.89375,-57.64279745882366
finite_gaussian,1,178780.2005,-0.8916666666666666,-57.21006298424257
finite_gaussian,1,178780.2005,-0.8895833333333334,-56.81883569442639
finite_gaussian,1,178780.2005,-0.8875,-56.46629131170957
finite_gaussian,1,178780.2005,-0.8854166666666667,-56.14997371707168
finite_gaussian,1,178780.2005,-0.8833333333333333,-55.86773860692393
finite_gaussian,1,178780.2005,-0.88125,-55.61770338207259
finite_gaussian,1,178780.2005,-0.8791666666666667,-55.39820284980574
finite_gaussian,1,178780.2005,-0.8770833333333333,-55.20774983750058
finite_gaussian,1,178780.2005,-0.875,-55.044999647571096
finite_gaussian,1,178780.2005,-0.8729166666666667,-54.90871725331438
finite_gaussian,1,178780.2005,-0.8708333333333333,-54.79774615793726
finite_gaussian,1,178780.2005,-0.86875,-54.710977875372954
finite_gaussian,1,178780.2005,-0.8666666666666667,-54.64732102701754
finite_gaussian,1,178780.2005,-0.8645833333333333,-54.60566908366655
finite_gaussian,1,178780.2005,-0.8625,-54.584865828280314
finite_gaussian,1,178780.2005,-0.8604166666666666,-54.58366769568919
finite_gaussian,1,178780.2005,-0.8583333333333334,-54.60070229574591
finite_gaussian,1,178780.2005,-0.85625,-54.63442269914733
finite_gaussian,1,178780.2005,-0.8541666666666667,-54.683057531779
finite_gaussian,1,178780.2005,-0.8520833333333333,-54.744557675417965
finite_gaussian,1,178780.2005,-0.85,-54.81654151448054
finite_gaussian,1,178780.2005,-0.8479166666666667,-54.89624229720227
finite_gaussian,1,178780.2005,-0.8458333333333333,-54.98046334004797
finite_gaussian,1,178780.2005,-0.84375,-55.065549411092974
finite_gaussian,1,178780.2005,-0.8416666666666667,-55.14738535222403
finite_gaussian,1,178780.2005,-0.8395833333333333,-55.22143513968266
finite_gaussian,1,178780.2005,-0.8375,-55.28283498735103
finite_gaussian,1,178780.2005,-0.8354166666666667,-55.32655126971517
finite_gaussian,1,178780.2005,-0.8333333333333333,-55.34760657419013
finite_gaussian,1,178780.2005,-0.83125,-55.34136461594472
finite_gaussian,1,178780.2005,-0.8291666666666666,-55.30384858424544
finite_gaussian,1,178780.2005,-0.8270833333333334,-55.232051871998465
finite_gaussian,1,178780.2005,-0.825,-55.12419112514742
finite_gaussian,1,178780.2005,-0.8229166666666667,-54.97985468159125
finite_gaussian,1,178780.2005,-0.8208333333333333,-54.80001648909184
finite_gaussian,1,178780.2005,-0.8187500000000001,-54.586912406729205
finite_gaussian,1,178780.2005,-0.8166666666666667,-54.34380365674099
finite_gaussian,1,178780.2005,-0.8145833333333333,-54.07467183612847
finite_gaussian,1,178780.2005,-0.8125,-53.78389601853203
finite_gaussian,1,178780.2005,-0.8104166666666667,-53.47595565713884
finite_gaussian,1,178780.2005,-0.8083333333333333,-53.15518824601092
finite_gaussian,1,178780.2005,-0.80625,-52.825614213750825
finite_gaussian,1,178780.2005,-0.8041666666666667,-52.490827969105254
finite_gaussian,1,178780.2005,-0.8020833333333333,-52.153945448860725
finite_gaussian,1,178780.2005,-0.8,-51.81759480161912
finite_gaussian,1,178780.2005,-0.7979166666666666,-51.48393668465698
finite_gaussian,1,178780.2005,-0.7958333333333334,-51.154702525978806
finite_gaussian,1,178780.2005,-0.79375,-50.83124176787517
finite_gaussian,1,178780.2005,-0.7916666666666667,-50.5145717671197
finite_gaussian,1,178780.2005,-0.7895833333333333,-50.20542628179129
finite_gaussian,1,178780.2005,-0.7875000000000001,-49.90430019850472
finite_gaussian,1,178780.2005,-0.7854166666666667,-49.61148937076635
finite_gaussian,1,178780.2005,-0.7833333333333333,-49.32712523900876
finite_gaussian,1,178780.2005,-0.78125,-49.05120438966303
finite_gaussian,1,178780.2005,-0.7791666666666667,-48.78361347823363
finite_gaussian,1,178780.2005,-0.7770833333333333,-48.52415006413602
finite_gaussian,1,178780.2005,-0.775,-48.27253993771442
finite_gaussian,1,178780.2005,-0.7729166666666667,-48.02845150017732
finite_gaussian,1,178780.2005,-0.7708333333333333,-47.791507709976564
finite_gaussian,1,178780.2005,-0.76875,-47.561296050037775
finite_gaussian,1,178780.2005,-0.7666666666666666,-47.33737690839956
finite_gaussian,1,178780.2005,-0.7645833333333334,-47.119290705268796
finite_gaussian,1,178780.2005,-0.7625,-46.906564044690484
finite_gaussian,1,178780.2005,-0.7604166666666667,-46.69871511976375
finite_gaussian,1,178780.2005,-0.7583333333333333,-46.495258556591324
finite_gaussian,1,178780.2005,-0.7562500000000001,-46.29570984344191
finite_gaussian,1,178780.2005,-0.7541666666666667,-46.099589457291074
finite_gaussian,1,178780.2005,-0.7520833333333333,-45.90642676938727
finite_gaussian,1,178780.2005,-0.75,-45.715763784242476
finite_gaussian,1,178780.2005,-0.7479166666666667,-45.52715874214306
finite_gaussian,1,178780.2005,-0.7458333333333333,-45.340189593748974
finite_gaussian,1,178780.2005,-0.74375,-45.154457336601446
finite_gaussian,1,178780.2005,-0.7416666666666667,-44.96958918755312
finite_gaussian,1,178780.2005,-0.7395833333333334,-44.78524155249103
finite_gaussian,1,178780.2005,-0.7375,-44.60110274555689
finite_gaussian,1,178780.2005,-0.7354166666666667,-44.416895404618295
finite_gaussian,1,178780.2005,-0.7333333333333334,-44.23237854820278
finite_gaussian,1,178780.2005,-0.73125,-44.047349221502884
finite_gaussian,1,178780.2005,-0.7291666666666666,-43.86164368524934
finite_gaussian,1,178780.2005,-0.7270833333333333,-43.67513811085777
finite_gaussian,1,178780.2005,-0.725,-43.487748757721974
finite_gaussian,1,178780.2005,-0.7229166666666667,-43.29943162307087
finite_gaussian,1,178780.2005,-0.7208333333333333,-43.11018157054174
finite_gaussian,1,178780.2005,-0.71875,-42.92003095955553
finite_gaussian,1,178780.2005,-0.7166666666666667,-42.72904781274174
finite_gaussian,1,178780.2005,-0.7145833333333333,-42.537333572160776
finite_gaussian,1,178780.2005,-0.7125,-42.345020506161326
finite_gaussian,1,178780.2005,-0.7104166666666667,-42.15226883685315
finite_gaussian,1,178780.2005,-0.7083333333333334,-41.959263663071965
finite_gaussian,1,178780.2005,-0.70625,-41.76621175529857
finite_gaussian,1,178780.2005,-0.7041666666666667,-41.57333829743212
finite_gaussian,1,178780.2005,-0.7020833333333334,-41.3808836459626
finite_gaussian,1,178780.2005,-0.7,-41.18910017042588
finite_gaussian,1,178780.2005,-0.6979166666666666,-40.998249230645705
finite_gaussian,1,178780.2005,-0.6958333333333333,-40.808598336758486
finite_gaussian,1,178780.2005,-0.69375,-40.62041852798052
finite_gaussian,1,178780.2005,-0.6916666666666667,-40.433981996048246
finite_gaussian,1,178780.2005,-0.6895833333333333,-40.24955996965656
finite_gaussian,1,178780.2005,-0.6875,-40.06742086742673
finite_gaussian,1,178780.2005,-0.6854166666666667,-39.88782871916604
finite_gaussian,1,178780.2005,-0.6833333333333333,-39.711041848583235
finite_gaussian,1,178780.2005,-0.68125,-39.537311805278016
finite_gaussian,1,178780.2005,-0.6791666666666667,-39.366882529679195
finite_gaussian,1,178780.2005,-0.6770833333333334,-39.199989731626836
finite_gaussian,1,178780.2005,-0.675,-39.0368604613459
finite_gaussian,1,178780.2005,-0.6729166666666667,-38.87771285052515
finite_gaussian,1,178780.2005,-0.6708333333333334,-38.72275600094304
finite_gaussian,1,178780.2005,-0.66875,-38.57218999843195
finite_gaussian,1,178780.2005,-0.6666666666666666,-38.42620603080415
finite_gaussian,1,178780.2005,-0.6645833333333333,-38.28498658955397
finite_gaussian,1,178780.2005,-0.6625,-38.148705736588006
finite_gaussian,1,178780.2005,-0.6604166666666667,-38.01752941882917
finite_gaussian,1,178780.2005,-0.6583333333333333,-37.891615815209214
finite_gaussian,1,178780.2005,-0.65625,-37.7711157022489
finite_gaussian,1,178780.2005,-0.6541666666666667,-37.65617282607838
finite_gaussian,1,178780.2005,-0.6520833333333333,-37.54692427033422
finite_gaussian,1,178780.2005,-0.65,-37.44350081086117
finite_gaussian,1,178780.2005,-0.6479166666666667,-37.34602724953114
finite_gaussian,1,178780.2005,-0.6458333333333334,-37.25462272075434
finite_gaussian,1,178780.2005,-0.64375,-37.16940096540255
finite_gaussian,1,178780.2005,-0.6416666666666667,-37.0904705678837
finite_gaussian,1,178780.2005,-0.6395833333333334,-37.01793515301005
finite_gaussian,1,178780.2005,-0.6375,-36.951893540093586
finite_gaussian,1,178780.2005,-0.6354166666666666,-36.89243985238387
finite_gaussian,1,178780.2005,-0.6333333333333333,-36.839663580557065
finite_gaussian,1,178780.2005,-0.63125,-36.793649599460544
finite_gaussian,1,178780.2005,-0.6291666666666667,-36.75447813774488
finite_gaussian,1,178780.2005,-0.6270833333333333,-36.7222247003682
finite_gaussian,1,178780.2005,-0.625,-36.69695994425858
finite_gaussian,1,178780.2005,-0.6229166666666667,-36.67874950767087
finite_gaussian,1,178780.2005,-0.6208333333333333,-36.66765379399128
finite_gaussian,1,178780.2005,-0.61875,-36.66372771093516
finite_gaussian,1,178780.2005,-0.6166666666666667,-36.667020366257816
finite_gaussian,1,178780.2005,-0.6145833333333334,-36.67757472127663
finite_gaussian,1,178780.2005,-0.6125,-36.695427203682094
finite_gaussian,1,178780.2005,-0.6104166666666667,-36.720607281319836
finite_gaussian,1,178780.2005,-0.6083333333333334,-36.753136998858885
finite_gaussian,1,178780.2005,-0.60625,-36.793030479537315
finite_gaussian,1,178780.2005,-0.6041666666666666,-36.84029339450694
finite_gaussian,1,178780.2005,-0.6020833333333333,-36.8949224026914
finite_gaussian,1,178780.2005,-0.6,-36.956904564540075
finite_gaussian,1,178780.2005,-0.5979166666666667,-37.02621673360995
finite_gaussian,1,178780.2005,-0.5958333333333333,-37.10282493054781
finite_gaussian,1,178780.2005,-0.59375,-37.18668370477876
finite_gaussian,1,178780.2005,-0.5916666666666667,-37.27773549003969
finite_gaussian,1,178780.2005,-0.5895833333333333,-37.37590996082297
finite_gaussian,1,178780.2005,-0.5875,-37.48112339781449
finite_gaussian,1,178780.2005,-0.5854166666666667,-37.59327807150799
finite_gaussian,1,178780.2005,-0.5833333333333334,-37.712261654340054
finite_gaussian,1,178780.2005,-0.58125,-37.83794667289149
finite_gaussian,1,178780.2005,-0.5791666666666667,-37.97019001291225
finite_gaussian,1,178780.2005,-0.5770833333333334,-38.10883249110531
finite_gaussian,1,178780.2005,-0.575,-38.25369850870695
finite_gaussian,1,178780.2005,-0.5729166666666666,-38.404595802859134
finite_gaussian,1,178780.2005,-0.5708333333333333,-38.56131531252875
finite_gaussian,1,178780.2005,-0.56875,-38.72363117620011
finite_gaussian,1,178780.2005,-0.5666666666666667,-38.89130087867515
finite_gaussian,1,178780.2005,-0.5645833333333333,-39.064065563965855
finite_gaussian,1,178780.2005,-0.5625,-39.2416505303543
finite_gaussian,1,178780.2005,-0.5604166666666667,-39.42376592213006
finite_gaussian,1,178780.2005,-0.5583333333333333,-39.61010763017741
finite_gaussian,1,178780.2005,-0.55625,-39.80035841036238
finite_gaussian,1,178780.2005,-0.5541666666666667,-39.99418922443973
finite_gaussian,1,178780.2005,-0.5520833333333334,-40.191260802812245
finite_gaussian,1,178780.2005,-0.55,-40.391225421789365
finite_gaussian,1,178780.2005,-0.5479166666666667,-40.593728879790866
finite_gaussian,1,178780.2005,-0.5458333333333334,-40.7984126470145
finite_gaussian,1,178780.2005,-0.54375,-41.00491615113437
finite_gaussian,1,178780.2005,-0.5416666666666666,-41.21287914727346
finite_gaussian,1,178780.2005,-0.5395833333333333,-41.42194410337433
finite_gaussian,1,178780.2005,-0.5375,-41.63175851169305
finite_gaussian,1,178780.2005,-0.5354166666666667,-41.84197701291243
finite_gaussian,1,178780.2005,-0.5333333333333333,-42.05226319074094
finite_gaussian,1,178780.2005,-0.53125,-42.26229086128262
finite_gaussian,1,178780.2005,-0.5291666666666667,-42.47174464248434
finite_gaussian,1,178780.2005,-0.5270833333333333,-42.68031954434634
finite_gaussian,1,178780.2005,-0.525,-42.88771927044138
finite_gaussian,1,178780.2005,-0.5229166666666667,-43.093652866349245
finite_gaussian,1,178780.2005,-0.5208333333333334,-43.29782929247056
finite_gaussian,1,178780.2005,-0.51875,-43.49994944033117
finite_gaussian,1,178780.2005,-0.5166666666666667,-43.6996950579418
finite_gaussian,1,178780.2005,-0.5145833333333334,-43.89671400912314
finite_gaussian,1,178780.2005,-0.5125,-44.09060127653673
finite_gaussian,1,178780.2005,-0.5104166666666666,-44.28087514754217
finite_gaussian,1,178780.2005,-0.5083333333333333,-44.46694812405137
finite_gaussian,1,178780.2005,-0.50625,-44.64809231226991
finite_gaussian,1,178780.2005,-0.5041666666666667,-44.823399430018796
finite_gaussian,1,178780.2005,-0.5020833333333333,-44.991736187485856
finite_gaussian,1,178780.2005,-0.5,-45.15169673136591
finite_gaussian,1,178780.2005,-0.4979166666666667,-45.3015551676468
finite_gaussian,1,178780.2005,-0.49583333333333335,-45.43922293401845
finite_gaussian,1,178780.2005,-0.49375,-45.562217926171336
finite_gaussian,1,178780.2005,-0.4916666666666667,-45.66765456519391
finite_gaussian,1,178780.2005,-0.48958333333333337,-45.75226592492433
finite_gaussian,1,178780.2005,-0.48750000000000004,-45.81246977396351
finite_gaussian,1,178780.2005,-0.4854166666666667,-45.84448877955544
finite_gaussian,1,178780.2005,-0.4833333333333334,-45.84452998558706
finite_gaussian,1,178780.2005,-0.48124999999999996,-45.8090193661019
finite_gaussian,1,178780.2005,-0.47916666666666663,-45.73487445011064
finite_gaussian,1,178780.2005,-0.4770833333333333,-45.61978436063023
finite_gaussian,1,178780.2005,-0.475,-45.462456574232405
finite_gaussian,1,178780.2005,-0.47291666666666665,-45.262788137718395
finite_gaussian,1,178780.2005,-0.4708333333333333,-45.021928779610015
finite_gaussian,1,178780.2005,-0.46875,-44.74222295402697
finite_gaussian,1,178780.2005,-0.4666666666666667,-44.427041637431046
finite_gaussian,1,178780.2005,-0.46458333333333335,-44.08053498015757
finite_gaussian,1,178780.2005,-0.4625,-43.70734766510562
finite_gaussian,1,178780.2005,-0.4604166666666667,-43.31233824134316
finite_gaussian,1,178780.2005,-0.45833333333333337,-42.90033426998572
finite_gaussian,1,178780.2005,-0.45625000000000004,-42.475941613880394
finite_gaussian,1,178780.2005,-0.4541666666666667,-42.04341319841034
finite_gaussian,1,178780.2005,-0.4520833333333334,-41.60657290360531
finite_gaussian,1,178780.2005,-0.44999999999999996,-41.16878475775579
finite_gaussian,1,178780.2005,-0.44791666666666663,-40.732955727261555
finite_gaussian,1,178780.2005,-0.4458333333333333,-40.301560971737956
finite_gaussian,1,178780.2005,-0.44375,-39.87668229048237
finite_gaussian,1,178780.2005,-0.44166666666666665,-39.460052749733435
finite_gaussian,1,178780.2005,-0.4395833333333333,-39.053102620015466
finite_gaussian,1,178780.2005,-0.4375,-38.6570035217317
finite_gaussian,1,178780.2005,-0.4354166666666667,-38.27270901184507
finite_gaussian,1,178780.2005,-0.43333333333333335,-37.900990780653046
finite_gaussian,1,178780.2005,-0.43125,-37.5424702411017
finite_gaussian,1,178780.2005,-0.4291666666666667,-37.1976456658162
finite_gaussian,1,178780.2005,-0.42708333333333337,-36.86691523120061
finite_gaussian,1,178780.2005,-0.42500000000000004,-36.55059642046898
finite_gaussian,1,178780.2005,-0.4229166666666667,-36.24894226005988
finite_gaussian,1,178780.2005,-0.4208333333333334,-35.96215484556434
finite_gaussian,1,178780.2005,-0.41875000000000007,-35.690396573291366
finite_gaussian,1,178780.2005,-0.41666666666666663,-35.43379944408023
finite_gaussian,1,178780.2005,-0.4145833333333333,-35.19247275423616
finite_gaussian,1,178780.2005,-0.4125,-34.966509438574576
finite_gaussian,1,178780.2005,-0.41041666666666665,-34.75599128448129
finite_gaussian,1,178780.2005,-0.4083333333333333,-34.560993194305084
finite_gaussian,1,178780.2005,-0.40625,-34.38158663619731
finite_gaussian,1,178780.2005,-0.4041666666666667,-34.21784239013955
finite_gaussian,1,178780.2005,-0.40208333333333335,-34.069832665542734
finite_gaussian,1,178780.2005,-0.4,-33.937632638494996
finite_gaussian,1,178780.2005,-0.3979166666666667,-33.82132142941137
finite_gaussian,1,178780.2005,-0.39583333333333337,-33.720982514346495
finite_gaussian,1,178780.2005,-0.39375000000000004,-33.63670353430782
finite_gaussian,1,178780.2005,-0.3916666666666667,-33.568575435163154
finite_gaussian,1,178780.2005,-0.3895833333333334,-33.51669083460928
finite_gaussian,1,178780.2005,-0.38750000000000007,-33.48114147038079
finite_gaussian,1,178780.2005,-0.38541666666666663,-33.462014533416834
finite_gaussian,1,178780.2005,-0.3833333333333333,-33.45938762881201
finite_gaussian,1,178780.2005,-0.38125,-33.47332203361161
finite_gaussian,1,178780.2005,-0.37916666666666665,-33.503853831429126
finite_gaussian,1,178780.2005,-0.3770833333333333,-33.55098239736656
finite_gaussian,1,178780.2005,-0.375,-33.61465558179969
finite_gaussian,1,178780.2005,-0.3729166666666667,-33.69475079958641
finite_gaussian,1,178780.2005,-0.37083333333333335,-33.79105107804654
finite_gaussian,1,178780.2005,-0.36875,-33.903214966622514
finite_gaussian,1,178780.2005,-0.3666666666666667,-34.0307390911289
finite_gaussian,1,178780.2005,-0.36458333333333337,-34.172912095613924
finite_gaussian,1,178780.2005,-0.36250000000000004,-34.32875883836885
finite_gaussian,1,178780.2005,-0.3604166666666667,-34.49697412695481
finite_gaussian,1,178780.2005,-0.3583333333333334,-34.67584618460905
finite_gaussian,1,178780.2005,-0.35625000000000007,-34.86317170166639
finite_gaussian,1,178780.2005,-0.35416666666666663,-35.056167058617795
finite_gaussian,1,178780.2005,-0.3520833333333333,-35.25138441138329
finite_gaussian,1,178780.2005,-0.35,-35.44464691261861
finite_gaussian,1,178780.2005,-0.34791666666666665,-35.63102400476195
finite_gaussian,1,178780.2005,-0.3458333333333333,-35.8048740905067
finite_gaussian,1,178780.2005,-0.34375,-35.95998517048699
finite_gaussian,1,178780.2005,-0.3416666666666667,-36.08983999356843
finite_gaussian,1,178780.2005,-0.33958333333333335,-36.18801629768897
finite_gaussian,1,178780.2005,-0.3375,-36.248702664817266
finite_gaussian,1,178780.2005,-0.3354166666666667,-36.26727055889186
finite_gaussian,1,178780.2005,-0.33333333333333337,-36.24080621931151
finite_gaussian,1,178780.2005,-0.33125000000000004,-36.16849094303876
finite_gaussian,1,178780.2005,-0.3291666666666667,-36.05173938061355
finite_gaussian,1,178780.2005,-0.3270833333333334,-35.8940613830785
finite_gaussian,1,178780.2005,-0.32500000000000007,-35.70068313978837
finite_gaussian,1,178780.2005,-0.32291666666666663,-35.47801877472875
finite_gaussian,1,178780.2005,-0.3208333333333333,-35.2331039769644
finite_gaussian,1,178780.2005,-0.31875,-34.97308756437748
finite_gaussian,1,178780.2005,-0.31666666666666665,-34.70483977848529
finite_gaussian,1,178780.2005,-0.3145833333333333,-34.43469624742566
finite_gaussian,1,178780.2005,-0.3125,-34.16832674218677
finite_gaussian,1,178780.2005,-0.3104166666666667,-33.91070212962399
finite_gaussian,1,178780.2005,-0.30833333333333335,-33.666129052262775
finite_gaussian,1,178780.2005,-0.30625,-33.43832522772683
finite_gaussian,1,178780.2005,-0.3041666666666667,-33.23051463056657
finite_gaussian,1,178780.2005,-0.30208333333333337,-33.045528417714536
finite_gaussian,1,178780.2005,-0.30000000000000004,-32.88590291650624
finite_gaussian,1,178780.2005,-0.2979166666666667,-32.75396988913242
finite_gaussian,1,178780.2005,-0.2958333333333334,-32.651936676100334
finite_gaussian,1,178780.2005,-0.29375000000000007,-32.581954907136094
finite_gaussian,1,178780.2005,-0.29166666666666663,-32.54617640237156
finite_gaussian,1,178780.2005,-0.2895833333333333,-32.54679364843629
