kappa,theta_deg,pole_frequency_hz,rayleigh_frequency_hz,linewidth_hz,normalized_detuning,frequency_hz,A0_real,A0_imag,Am1_real,Am1_imag,eta0,etam1,condition_number,energy_error
0.110000488430493,7.09968757809918,180000.004778271,179999.931564275,8.27067934214729e-11,0.916666666666667,180000.004778271,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110000569470692,7.09969279548681,180000.005789007,179999.917088233,1.24748518204222e-10,0.916666666666667,180000.005789007,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110000667653134,7.09969911649624,180000.007013539,179999.899550111,1.80200714975345e-10,0.916666666666667,180000.007013539,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110000786603878,7.09970677457401,180000.008497094,179999.878302197,2.72707179920749e-10,0.916666666666667,180000.008497094,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110000930715994,7.09971605254708,180000.01029446,179999.852559767,3.99846152833405e-10,0.916666666666667,180000.01029446,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110001105311808,7.09972729306811,180000.012472017,179999.821372113,5.92813291733779e-10,0.916666666666667,180000.012472017,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110001316839467,7.09974091127046,180000.015110184,179999.783587422,8.73968661587262e-10,0.916666666666667,180000.015110184,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110001573111076,7.0997574100994,180000.018306392,179999.737810245,1.29410142430647e-09,0.916666666666667,180000.018306392,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110001883591219,7.09977739888731,180000.02217868,179999.682349963,1.92246246071241e-09,0.916666666666667,180000.022178681,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110002259746499,7.09980161585706,180000.026870054,179999.615158345,2.85066158837142e-09,0.916666666666667,180000.026870056,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110002715469024,7.09983095538624,180000.032553771,179999.533753911,4.23361082303237e-09,0.916666666666667,180000.032553773,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110003267589469,7.09986650103825,180000.03943973,179999.435130292,6.29674755314602e-09,0.916666666666667,180000.039439733,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110003936498658,7.09990956557996,180000.04778223,179999.315645201,9.37787500744206e-09,0.916666666666667,180000.047782234,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110004746900642,7.09996173946516,180000.057889356,179999.170885931,1.39764241906219e-08,0.916666666666667,180000.057889362,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.11000572872506,7.10002494957274,180000.070134354,179998.995506398,2.08581424141261e-08,0.916666666666667,180000.070134364,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110006918232499,7.10010153037029,180000.084969414,179998.783029723,3.11820698108105e-08,0.916666666666667,180000.084969428,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110008359353661,7.10019431012947,180000.102942381,179998.525609059,4.66743262773193e-08,0.916666666666667,180000.102942402,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110010105311808,7.10030671538271,180000.12471691,179998.213737837,6.99676120884954e-08,0.916666666666667,180000.124716942,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110012220588395,7.10044289746815,180000.151097059,179997.835898742,1.05059954159814e-07,0.916666666666667,180000.151097107,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110014783304485,7.10060788584894,180000.183056906,179997.378138454,1.58020694189731e-07,0.916666666666667,180000.183056979,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110017888105909,7.10080777386164,180000.221776508,179996.82355247,2.38096843857662e-07,0.916666666666667,180000.221776617,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110021649658709,7.10104994375653,180000.268685426,179996.151661006,3.88296401215012e-07,0.916666666666667,180000.268685604,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110026206883965,7.10134333933785,180000.325515519,179995.337652952,5.86823020260683e-07,0.916666666666667,180000.325515788,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.11003172808841,7.10169879628202,180000.394364735,179994.35147001,8.88618195222375e-07,0.916666666666667,180000.394365142,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110038417180304,7.10212944232237,180000.477774507,179993.156697263,1.34836831383803e-06,0.916666666666667,180000.477775125,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110046521200145,7.10265118208906,180000.578823414,179991.709219288,2.050300214798e-06,0.916666666666667,180000.578824353,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110056339444328,7.10328328450796,180000.701240589,179989.95559235,3.12437839377128e-06,0.916666666666667,180000.701242021,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110068234518714,7.10404909445474,180000.849543034,179987.831072755,4.77161378572682e-06,0.916666666666667,180000.849545221,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110082645730335,7.10497689494947,180001.029201825,179985.257228872,7.30359894120179e-06,0.916666666666667,180001.029205172,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110100105311808,7.10610095173737,180001.246843278,179982.139049099,1.12043896270414e-05,0.916666666666667,180001.246848413,0.594382206489066,-0.321232058224297,3.15408603555705,4.99714335151567,0.456480242621829,0.543519960241386,305498611147.934,2.02863215115201e-07
0.110121258077671,7.10746277884062,180001.510492355,179978.361439643,1.72275755285856e-05,0.916666666666667,180001.510500251,0.575831885344579,-0.351269480328467,3.0011271817808,4.775621569157,0.454972607989724,0.545027227286637,198679528278.754,1.64723638951259e-07
0.110146885238571,7.10911267182762,180001.829867113,179973.784983781,2.65487561267576e-05,0.916666666666667,180001.829879281,0.557288111603211,-0.381317315398039,2.84815890546492,4.55391276851382,0.455972934356641,0.544027075184887,128913878916.948,9.54152801213581e-09
0.110177933252812,7.11111156543885,180002.216734778,179968.240807448,4.10055417139729e-05,0.916666666666667,180002.216753572,0.538833097528535,-0.411218321722356,2.69585572970615,4.33316513088091,0.459441615112348,0.540558470377533,83457269849.5631,8.54898802860049e-08
0.110215548780812,7.11353328419323,180002.685342177,179961.524363687,6.34757872172436e-05,0.916666666666667,180002.68537127,0.520551071371638,-0.440827824789792,2.54490556648883,4.11443071741326,0.46530258901506,0.534697405833773,53908181956.0657,5.15116704846719e-09
0.110261121033377,7.11646726911912,180003.252935804,179953.387909594,9.84745237296662e-05,0.916666666666667,180003.252980938,0.502527065306606,-0.4700177246635,2.39600056833098,3.89863599670008,0.473450112863523,0.526549898279647,34744449881.4743,1.11431703864184e-08
0.110316333077825,7.12002188135479,180003.940389812,179943.531402529,0.000153097242531128,0.916666666666667,180003.940459981,0.484838914002651,-0.498656752914102,2.24977572218718,3.68673209266836,0.483727329758107,0.516272683539634,22344824980.6972,1.32977402422796e-08
0.110383223996764,7.12432840468325,180004.772963807,179931.591486226,0.000238512007313844,0.916666666666667,180004.773073125,0.467559991018349,-0.526625683102178,2.10682886666758,3.47957981452853,0.495946955303915,0.504053046735996,14340212207.6685,2.03991135094839e-09
0.11046426419517,7.1295458949104,180005.78121646,179917.128169993,0.000372321771301893,0.916666666666667,180005.781387108,0.45075701868182,-0.553815185718568,1.96770351971564,3.27796623755071,0.509893149823415,0.490106848760954,9184415029.23326,1.41563116784482e-09
0.110562446636999,7.13586705531347,180007.002105813,179899.608723704,0.000582306968889987,0.916666666666667,180007.002372704,0.43448883207939,-0.580125786854448,1.83287886817947,3.08260510512545,0.525326473775205,0.474673524749448,5870868819.54799,1.47534695571494e-09
0.110681397380866,7.14352535534619,180008.480312714,179878.38821524,0.000912357296762787,0.916666666666667,180008.480730878,0.4188068106307,-0.605472393833506,1.70277317896949,2.8941027507082,0.541995964325136,0.458004035619282,3745839657.90568,5.55822055048338e-11
0.110825509497077,7.15280365580114,180010.269830077,179852.68600303,0.00143187501677811,0.916666666666667,180010.270486353,0.403753785546662,-0.629782187613548,1.57773521904836,2.71297391926415,0.559642723178565,0.440357276715376,2385827199.75445,1.06058495319417e-10
0.111000105311808,7.16404465941577,180012.435867615,179821.557361547,0.00225067950860717,0.916666666666667,180012.436899176,0.389364110151209,-0.652995434395797,1.45804497219017,2.53963544887371,0.578007447615599,0.421992552287969,1517135147.90667,9.64324176067066e-11
0.111050105311808,7.16726382724309,180013.05576212,179812.644952429,0.00252553631775918,0.916666666666667,180013.056919657,0.385814296887348,-0.658717140221941,1.42849079040387,2.49684322293533,0.582760942504851,0.417239057431995,1351839750.06099,6.31545926665922e-11
0.111438068274771,7.19224245196214,180017.859542521,179743.522671484,0.00531739809766236,0.916666666666667,180017.861979662,0.364026783936724,-0.69377740297168,1.24681749678806,2.23391184543874,0.613842584297443,0.386157415499023,641387940.979274,2.03533856435456e-10
0.111826031237734,7.21722155614922,180022.652445826,179674.455986164,0.0093791081537811,0.916666666666667,180022.656744584,0.348758629388996,-0.718263229694752,1.11916513984557,2.04934696111229,0.637534648704828,0.36246535132037,363244227.123361,2.51978438114975e-11
0.112213994200697,7.24220114898927,180027.434478016,179605.44481752,0.0148371015020847,0.916666666666667,180027.441278355,0.337255755048146,-0.736640637913505,1.02276519038269,1.91013313354735,0.65638087373871,0.343619126295468,229377438.389711,3.41786599022953e-11
0.11260195716366,7.26718123965494,180032.205645334,179536.48908679,0.0218009302366212,0.916666666666667,180032.215637427,0.328170548420784,-0.751095252269268,0.946463751124224,1.80009313572257,0.671839986832234,0.328160013143387,155942120.42384,2.4378721263929e-11
0.112989920126623,7.29216183730638,180036.96595428,179467.588715394,0.0303673369087284,0.916666666666667,180036.979872642,0.320751285659628,-0.76284638220568,0.88403209498807,1.71019151052619,0.684815990096599,0.315184009907083,111832918.918203,3.68216568347179e-12
0.113377883089586,7.31714295109116,180041.715411613,179398.743624939,0.0406228565642178,0.916666666666667,180041.734030422,0.31453965202386,-0.772637514535854,0.831668620070343,1.6349125665272,0.695903921563433,0.304096078426676,83510877.4476844,9.89130999329291e-12
0.113765846052549,7.34212459014415,180046.454024351,179329.953737215,0.0526456078160097,0.916666666666667,180046.478153588,0.309237549216128,-0.780952289600734,0.786898124552638,1.57066438546487,0.705514340477827,0.294485659526537,64370626.9211761,4.36339853138179e-12
0.114153809015512,7.36710676358749,180051.181799763,179261.218974196,0.0665065931529535,0.916666666666667,180051.212281952,0.304641283439767,-0.788121222141327,0.748027572372544,1.51498964972309,0.713941372365367,0.286058627636034,50900354.6972589,1.40021327865725e-12
0.114541771978475,7.39208948053057,180055.898745371,179192.539258042,0.0822706815815438,0.916666666666667,180055.936452767,0.30060614207618,-0.794379147051136,0.713852973003905,1.46614056319024,0.721402281923614,0.278597718087347,41103168.7756337,1.09612319221242e-11
0.114929734941438,7.41707275006997,180060.604868945,179123.914511093,0.0999973748865969,0.916666666666667,180060.650701075,0.297026019999922,-0.799898267656984,0.683490692013834,1.42283414742473,0.728061695157639,0.271938304840307,33780491.532859,2.05480077397624e-12
0.115317697904401,7.44205658128948,180065.300178497,179055.344655873,0.119741420369159,0.916666666666667,180065.355059981,0.293821060877349,-0.804808198315347,0.656275059997104,1.38410374172801,0.734047051890685,0.265952948105078,28180170.0987432,4.23761026269176e-12
0.115705660867364,7.46704098326005,180069.984682282,178986.829615091,0.141553311058185,0.916666666666667,180070.049560883,0.290929828787738,-0.809208668691873,0.631693479589618,1.34920481753644,0.739458834764536,0.260541165239482,23812266.402149,4.01878530453814e-12
0.116093623830327,7.49202596503981,180074.658388794,178918.369311634,0.165479701218907,0.916666666666667,180074.734233657,0.28830416292235,-0.813177864329255,0.609343744964478,1.3175531029553,0.744377529393445,0.255622470613097,20347361.2614388,6.5421001949062e-12
0.11648158679329,7.51701153567407,180079.321306759,178849.963668575,0.191563756576199,0.916666666666667,180079.409106814,0.285905692402352,-0.816778084445444,0.588905118448563,1.28868258646556,0.748868504178436,0.251131495820817,17557830.8121185,7.46958050967805e-13
0.116869549756253,7.54199770419531,180083.973445134,178781.612609165,0.219845453305929,0.916666666666667,180084.074207634,0.283703410258863,-0.820059676841526,0.570118184214317,1.26221629044231,0.752985498573936,0.247014501425903,15282606.4744069,1.6064927166326e-13
0.117257512719216,7.56698447962319,180088.614813105,178713.316056836,0.250361836035903,0.916666666666667,180088.72956228,0.281671945912697,-0.823063841290578,0.552770495005277,1.23784543701304,0.756773171954246,0.243226828043136,13405309.5914376,2.61746180285627e-12
0.117645475682179,7.59197187096455,180093.24542008,178645.073935203,0.283147242661411,0.916666666666667,180093.375195899,0.279790309542004,-0.825824666452352,0.536686133324308,1.21531430090479,0.760268997034749,0.239731002966002,11840282.1769955,7.50510764646606e-13
0.118033438645142,7.61695988721344,180097.865275688,178576.886168059,0.31823350191151,0.916666666666667,180098.011132709,0.278040963249922,-0.828370638311118,0.521717986088218,1.19440898636057,0.763504691660914,0.236495308339145,10523428.8835398,5.88418203051333e-14
0.118421401608105,7.64194853735112,180102.474389774,178508.752679375,0.355650108264673,0.916666666666667,180102.637396073,0.276409122132833,-0.830725772276044,0.507741926699821,1.17494899774547,0.766507311521874,0.233492688477593,9406073.75844914,5.33795230239775e-13
0.118809364571068,7.66693783034605,180107.072772397,178440.673393303,0.395424377828664,0.916666666666667,180107.254008571,0.274882221901163,-0.832910479688416,0.494652383196716,1.15678078600965,0.769300103092108,0.230699896908369,8450753.41972784,4.76951811378967e-13
0.119197327534031,7.69192777515398,180111.660433828,178372.648234174,0.437581588163221,0.916666666666667,180111.860992056,0.273449506762959,-0.834942234746252,0.482358903754741,1.13977277681182,0.77190316811197,0.228096831889232,7628282.59375643,1.20170540185427e-12
0.119585290496994,7.71691838071789,180116.237384541,178304.677126495,0.482145104314451,0.916666666666667,180116.458367714,0.27210170767604,-0.836836097820578,0.470783475188911,1.12381146836625,0.774333993935788,0.225666006064122,6915672.29148155,8.97060203897126e-14
0.119973253459957,7.74190965596804,180120.803635214,178236.759994951,0.529136493035174,0.916666666666667,180121.046156107,0.270830787828806,-0.838605128224844,0.459858400005044,1.10879835121135,0.776607876720979,0.223392123278029,6294630.26677876,9.92428361712427e-13
0.12036121642292,7.76690160982199,180125.359196727,178168.896764406,0.578575626734685,0.916666666666667,180125.624377223,0.269629739597426,-0.84026071407438,0.449524602233085,1.09464744562028,0.778738264092163,0.221261735907485,5750465.60016285,3.52273765713562e-13
0.120749179385883,7.79189425118463,180129.904080155,178101.087359897,0.630480778469008,0.916666666666667,180130.193050512,0.268492420878078,-0.841812837434207,0.439730260666496,1.08128332053521,0.780737033338001,0.219262966662163,5271278.2169071,1.63868918434673e-13
0.121137142348846,7.8168875889482,180134.438296766,178033.331706641,0.684868709106761,0.916666666666667,180134.752194924,0.267413422397503,-0.843270290501542,0.430429700895844,1.06863947824072,0.782614721320901,0.217385278679315,4847352.03929934,2.16049400592055e-13
0.121525105311808,7.84188163199223,180138.961858019,177965.629730027,0.741754747545203,0.916666666666667,180139.301828945,0.266387958894845,-0.844640851698131,0.421582485527884,1.0566570370802,0.784380713001506,0.215619286998867,4470695.6819441,3.73034936274053e-13
0.121913068274771,7.86687638918387,180143.474775558,177897.981355621,0.801152864798069,0.916666666666667,180143.841970621,0.265411779504426,-0.845931431114476,0.413152664778312,1.04528364308806,0.786043398847091,0.213956601152556,4134691.22721037,3.52828877225875e-13
0.122301031237734,7.89187186937747,180147.977061213,177830.386509164,0.86307574260527,0.916666666666667,180148.372637595,0.264481093564115,-0.847148191821398,0.405108156279999,1.03447256240491,0.787610307759134,0.212389692241397,3833823.12326759,5.3179682879545e-13
0.122688994200697,7.91686808141492,180152.468726993,177762.845116569,0.927534837172431,0.916666666666667,180152.893847127,0.26359250831201,-0.84829664983231,0.397420222875965,1.0241819315774,0.789088216554938,0.210911783445281,3563467.11076691,2.18935980456081e-13
0.12307695716366,7.94186503412559,180156.949785085,177695.357103925,0.994540438492629,0.916666666666667,180157.40561612,0.262742976962368,-0.849381759510839,0.390063038427439,1.01437411828522,0.790483245332776,0.209516754667356,3319724.48436833,1.31894495325469e-13
0.123464920126623,7.96686273632634,180161.420247851,177627.922397492,1.06410172571667,0.916666666666667,180161.907961142,0.261929754563978,-0.850407984585371,0.383013317568985,1.00501518829369,0.791800936572498,0.20819906342768,3099290.99353957,1.77635683940025e-13
0.123852883089586,7.99186119682162,180165.880127822,177560.540923704,1.136226818958,0.916666666666667,180166.400898448,0.261150360680109,-0.851379358937902,0.376250002967938,0.996074449501458,0.793046323708864,0.206953676291453,2899352.36845998,3.1641356201817e-13
0.124240846052549,8.01686042440343,180170.3294377,177493.212609167,1.21092282781397,0.916666666666667,180170.884443997,0.260402547563001,-0.85229953844342,0.369753998503947,0.987524062924639,0.794223990008168,0.205776009991746,2717500.50463898,8.57092175010621e-14
0.124628809015512,8.04186042785136,180174.768190351,177425.937380657,1.28819589696397,0.916666666666667,180175.358613471,0.259684272829378,-0.853171845136136,0.363507939850708,0.979338710786927,0.795338118887921,0.204661881112229,2551665.79276811,1.49658063719471e-13
0.125016771978475,8.06686121593268,180179.196398804,177358.715165124,1.36805124902926,0.916666666666667,180179.823422293,0.258993676036169,-0.853999305527455,0.357495998006013,0.971495308814396,0.796392538068103,0.203607461932091,2400062.1498045,1.93400850889702e-13
0.125404734941438,8.09186279740233,180183.614076246,177291.545889685,1.45049322497291,0.916666666666667,180184.278885641,0.258329058331429,-0.854784683254962,0.351703708111934,0.963972760382212,0.797390757105689,0.202609242894539,2261142.11956016,2.28261853862932e-13
0.125792697904401,8.11686518100295,180188.021236023,177224.429481631,1.535525322247,0.916666666666667,180188.725018463,0.257688864947924,-0.855530507917004,0.346117822601635,0.956751739970395,0.798336001094876,0.201663998905427,2133559.98899033,3.03090885722668e-13
0.126180660867364,8.14186837546494,180192.417891634,177157.365868419,1.6231502308145,0.916666666666667,180193.161835489,0.257071669881009,-0.856239099835206,0.340726182303871,0.949814506672439,0.799231239542014,0.20076876045787,2016141.34511579,1.16129328375791e-13
0.126568623830327,8.1668723895065,180196.804056727,177090.354977678,1.71336986725623,0.916666666666667,180197.58935125,0.256476162506298,-0.856912591662769,0.335517603789484,0.943144741339434,0.80007921168416,0.199920788315731,1907857.81951425,1.08246744900953e-13
0.12695658679329,8.19187723183364,180201.179745102,177023.396737202,1.80618540709768,0.916666666666667,180202.00758008,0.255901135907978,-0.85755294752251,0.330481781272199,0.936727402561651,0.800882449163538,0.199117550836446,1807806.04115379,1.59872115546023e-14
0.127344549756253,8.21688291114024,180205.544970702,176956.491074958,1.90159731550162,0.916666666666667,180206.416536138,0.25534547657286,-0.858161979635985,0.325609199762505,0.930548601196023,0.801643295698973,0.19835670430117,1715190.01915951,1.4344081478157e-13
0.127732512719216,8.24188943610809,180209.899747614,176889.637919075,1.99960537637069,0.916666666666667,180210.816233411,0.254808155354449,-0.858741363166693,0.320891059067235,0.924595488589097,0.802363924848528,0.197636075151737,1629306.33430988,2.64899213675562e-13
0.128120475682179,8.26689681540691,180214.244090064,176822.837197854,2.10020872009915,0.916666666666667,180215.206685727,0.25428821941299,-0.85929264906627,0.316319205697974,0.91885615936921,0.803046355271556,0.196953644728662,1549531.64365582,2.18047802036381e-13
0.128508438645142,8.29190505769442,180218.578012417,176756.08883976,2.20340584992701,0.916666666666667,180219.587906765,0.253784785165314,-0.859817275815839,0.311886073626325,0.913319563114028,0.803692464972775,0.196307535027286,1475312.09361605,6.01740879346835e-14
0.128896401608105,8.31691417161638,180222.901529173,176689.392773424,2.30919466710129,0.916666666666667,180223.959910062,0.253297031924825,-0.860316579502477,0.307584630461569,0.907975427948051,0.804304003348769,0.195695996651023,1406154.3196963,2.08832950931992e-13
0.129284364571068,8.34192416580657,180227.214654963,176622.748927644,2.41757249485472,0.916666666666667,180228.322709023,0.252824196308863,-0.860791803072229,0.303408330368004,0.902814190796636,0.804882602475562,0.195117397524213,1341617.76761533,2.25042207091519e-13
0.129672327534031,8.36693504888693,180231.51740455,176556.157231381,2.52853610131488,0.916666666666667,180232.67631693,0.252365567212197,-0.861244104473647,0.299351071612841,0.8978269357845,0.805429787004947,0.194570212995191,1281308.11885626,1.38111744263369e-13
0.130060290496994,8.39194682946752,180235.809792823,176489.617613762,2.64208172136158,0.916666666666667,180237.020746946,0.251920481303885,-0.861674563929937,0.295407158499427,0.893005339165362,0.805946983024228,0.194053016976084,1224871.6461341,3.11306536104894e-13
0.130448253459957,8.41695951614665,180240.091834797,176423.130004078,2.75820507758426,0.916666666666667,180241.356012124,0.251488318997751,-0.86208419049714,0.291571267320959,0.888341619692628,0.806435526097424,0.193564473902608,1171990.34988984,3.17523785042795e-14
0.13083621642292,8.44197311751079,180244.363545608,176356.694331783,2.87690140027803,0.916666666666667,180245.682125416,0.251068500846166,-0.862473928020019,0.287838415939474,0.883828493635053,0.806896668631423,0.193103331368508,1122377.7561753,6.86117829218347e-14
0.131224179385883,8.46698764213475,180248.624940514,176290.310526494,2.99816544665085,0.916666666666667,180249.999099677,0.250660484249342,-0.862844660340446,0.28420393585762,0.879459135142049,0.807331586242134,0.192668413757698,1075775.27693555,1.67643676718399e-13
0.131612142348846,8.49200309858167,180252.87603489,176223.978517991,3.12199151918829,0.916666666666667,180254.306947669,0.250263760526107,-0.863197216146105,0.280663447492544,0.875227139597408,0.807741383795055,0.19225861620488,1031949.04657359,6.52811138479592e-14
0.132000105311809,8.51701949540308,180257.116844225,176157.698236215,3.24837348328725,0.916666666666667,180258.605682072,0.249877852238782,-0.863532373257554,0.277212837487523,0.871126491026908,0.808127100703291,0.191872899296823,990687.167077015,1.13908882326541e-13
0.110000105311808,7.09966291282572,180000,180000,0,1,180000,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110000205311808,7.09966935084983,180000.001247205,179999.982137195,8.67855406862368e-12,1,180000.001247205,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110000226464574,7.09967071267001,180000.001511023,179999.978358718,8.32109403094942e-12,1,180000.001511023,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110000252091735,7.09967236255282,180000.001830646,179999.973780989,1.22249635811118e-11,1,180000.001830646,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110000283139749,7.09967436143145,180000.002217878,179999.968234944,1.86988581619379e-11,1,180000.002217878,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110000320755278,7.09967678312829,180000.002687021,179999.961515757,2.80829263234528e-11,1,180000.002687021,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.11000036632753,7.09967971708089,180000.003255399,179999.953375277,3.99610124198619e-11,1,180000.003255399,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110000421539575,7.0996832716457,180000.003944006,179999.943512862,5.86957933963209e-11,1,180000.003944006,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110000488430493,7.09968757809918,180000.004778271,179999.931564275,8.27067934214729e-11,1,180000.004778271,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110000569470692,7.09969279548681,180000.005789007,179999.917088233,1.24748518204222e-10,1,180000.005789007,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110000667653134,7.09969911649624,180000.007013539,179999.899550111,1.80200714975345e-10,1,180000.007013539,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110000786603878,7.09970677457401,180000.008497094,179999.878302197,2.72707179920749e-10,1,180000.008497094,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110000930715994,7.09971605254708,180000.01029446,179999.852559767,3.99846152833405e-10,1,180000.01029446,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110001105311808,7.09972729306811,180000.012472017,179999.821372113,5.92813291733779e-10,1,180000.012472017,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110001316839467,7.09974091127046,180000.015110184,179999.783587422,8.73968661587262e-10,1,180000.015110184,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110001573111076,7.0997574100994,180000.018306392,179999.737810245,1.29410142430647e-09,1,180000.018306392,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110001883591219,7.09977739888731,180000.02217868,179999.682349963,1.92246246071241e-09,1,180000.022178681,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110002259746499,7.09980161585706,180000.026870054,179999.615158345,2.85066158837142e-09,1,180000.026870056,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110002715469024,7.09983095538624,180000.032553771,179999.533753911,4.23361082303237e-09,1,180000.032553773,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110003267589469,7.09986650103825,180000.03943973,179999.435130292,6.29674755314602e-09,1,180000.039439733,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110003936498658,7.09990956557996,180000.04778223,179999.315645201,9.37787500744206e-09,1,180000.047782235,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110004746900642,7.09996173946516,180000.057889356,179999.170885931,1.39764241906219e-08,1,180000.057889363,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.11000572872506,7.10002494957274,180000.070134354,179998.995506398,2.08581424141261e-08,1,180000.070134365,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110006918232499,7.10010153037029,180000.084969414,179998.783029723,3.11820698108105e-08,1,180000.084969429,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110008359353661,7.10019431012947,180000.102942381,179998.525609059,4.66743262773193e-08,1,180000.102942404,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110010105311808,7.10030671538271,180000.12471691,179998.213737837,6.99676120884954e-08,1,180000.124716945,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110012220588395,7.10044289746815,180000.151097059,179997.835898742,1.05059954159814e-07,1,180000.151097112,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110014783304485,7.10060788584894,180000.183056906,179997.378138454,1.58020694189731e-07,1,180000.183056985,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110017888105909,7.10080777386164,180000.221776508,179996.82355247,2.38096843857662e-07,1,180000.221776627,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110021649658709,7.10104994375653,180000.268685426,179996.151661006,3.88296401215012e-07,1,180000.268685621,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110026206883965,7.10134333933785,180000.325515519,179995.337652952,5.86823020260683e-07,1,180000.325515813,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.11003172808841,7.10169879628202,180000.394364735,179994.35147001,8.88618195222375e-07,1,180000.394365179,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110038417180304,7.10212944232237,180000.477774507,179993.156697263,1.34836831383803e-06,1,180000.477775181,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110046521200145,7.10265118208906,180000.578823414,179991.709219288,2.050300214798e-06,1,180000.578824439,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110056339444328,7.10328328450796,180000.701240589,179989.95559235,3.12437839377128e-06,1,180000.701242151,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110068234518714,7.10404909445474,180000.849543034,179987.831072755,4.77161378572682e-06,1,180000.849545419,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110082645730335,7.10497689494947,180001.029201825,179985.257228872,7.30359894120179e-06,1,180001.029205477,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110100105311808,7.10610095173737,180001.246843278,179982.139049099,1.12043896270414e-05,1,180001.24684888,0.604916446678163,-0.365789339869097,3.23132735353437,4.65830613200404,0.499725748623604,0.50027445909517,293142301019.309,2.07718774403176e-07
0.110121258077671,7.10746277884062,180001.510492355,179978.361439643,1.72275755285856e-05,1,180001.510500969,0.58588161260008,-0.393810523882098,3.07546801225724,4.45233054119543,0.498343992703163,0.501656186422518,190643727096.683,1.79125680954684e-07
0.110146885238571,7.10911267182762,180001.829867113,179973.784983781,2.65487561267576e-05,1,180001.829880387,0.56685215282831,-0.421845397095669,2.91958895529151,4.24615087711883,0.499274902216893,0.500725107345804,123700437133.922,9.56269619045713e-09
