mode,level_pct,sample,delta_d1_pct,delta_d2_pct,delta_w1_pct,delta_w2_pct,delta_g_pct,geometry_valid,solver_ok,strict_sigma_ratio,strict_raw_residual,full_sigma_ratio,full_raw_residual,threshold_amplitude_error,finite_open_amplitude_error,strict_threshold_amplitude,strict_sigma_over_baseline,strict_raw_over_baseline
independent,2,2,0,1.73967425521133,0,0,0,1,1,0.0037939806002271,0.0670286899943008,0.00236529217822713,0.0320472478522658,0.0127180289559175,0.00684659136654631,0,20.8343306578123,30.1955298490346
independent,2,3,0,0,-1.13732986345011,0,0,1,1,0.0632373875359846,0.559927924775457,0.0408552049926906,0.52647188894639,0.332141878899979,0.0404291947648693,0,347.262883152871,252.24005373375
independent,2,4,0,0,0,0.645569077286337,0,1,1,0.000545808979990929,0.0096692643849593,0.000353626635201054,0.00488161709886223,0.00214971673167768,0.000747936741134939,0,2.99726486857988,4.35587449760798
independent,2,5,0,0,0,0,1.71831822074102,1,1,0.00124456870700087,0.0190230338188415,0.00014012582453711,0.00193272254448682,0.00727986559132447,0.00158232247424042,0,6.83444611352783,8.56962273236824
independent,2,6,-0.583877469606876,0,0,0,0,1,1,0.00477766855831078,0.0491419848517165,0.00260264150432149,0.0371525509286416,0.00762334559733534,0.0102838205072175,0,26.236171716672,22.1378080126134
independent,2,7,0,-1.63720020370232,0,0,0,1,1,0.00350056567466429,0.0647401100338975,0.0019293167470463,0.0270528061695515,0.012072764134677,0.00686648952090969,0,19.2230668630668,29.1645551348915
independent,2,8,0,0,-1.22558496246695,0,0,1,1,0.0678948184000674,0.571279584355115,0.044288142245884,0.548506562394673,0.356154820345244,0.0439467331503307,0,372.83877951681,257.353824802569
independent,2,9,0,0,0,-1.06846550476604,0,1,1,0.000831660442327006,0.0135542663440637,0.000179473354621735,0.00247970852434671,0.00377878560035349,0.00175224060883256,0,4.56699453060623,6.10601600611231
independent,2,10,0,0,0,0,1.21093272837518,1,1,0.000886433972415103,0.0134961152278136,0.000148755962254171,0.00205250447851656,0.00513099709115798,0.00112423684103009,0,4.86777884064797,6.07981970469819
independent,2,11,-1.09365139709828,0,0,0,0,1,1,0.00904887010518905,0.0948345497993605,0.0049214019871162,0.0721678454798918,0.0143914255660833,0.0193571301960427,0,49.6911217310434,42.7216984164517
independent,2,12,0,-1.1864729356874,0,0,0,1,1,0.00252488281083628,0.0462804425920143,0.00135405810392871,0.0189056896239016,0.00879150927764597,0.00502857488454377,0,13.8651851171935,20.8487214330538
independent,2,13,0,0,1.21859540548541,0,0,1,1,0.0721645267685416,0.628050915127286,0.0345235531829469,0.335680203315341,0.329423408483598,0.031852372062268,0,396.285529865479,282.928551282323
independent,2,14,0,0,0,1.95239909130161,0,1,1,0.00152247322119855,0.0264712378538521,0.000734441684785815,0.010150867121984,0.00665452591147869,0.00260619313482781,0,8.36053576716143,11.9249391987946
independent,2,15,0,0,0,0,-1.49494728349186,1,1,0.00108643782960283,0.0165851794148047,0.000144323747538519,0.00198829177813099,0.00634531887797137,0.00138052994272813,0,5.96608347964311,7.47140187453926
independent,2,16,0.975327673490257,0,0,0,0,1,1,0.00853742068545965,0.0825815431912574,0.00502113495781931,0.0650632143227566,0.0130810634971435,0.0179425521384815,0,46.8825395456862,37.2018825464585
independent,2,17,0,-1.28105907562373,0,0,0,1,1,0.00272940544057507,0.0501372241987844,0.00147472751851281,0.0206091330953955,0.00948083402962843,0.00541408248380978,0,14.9883042218954,22.5861500496408
independent,2,18,0,0,1.32420139686676,0,0,1,1,0.0781640481805354,0.672065655973123,0.0368209499383334,0.349570925837788,0.35316222553959,0.033903447749556,0,429.231405466062,302.756604331264
independent,2,19,0,0,0,1.69980261822918,0,1,1,0.00133234158896799,0.0232271985610679,0.000662581449989701,0.00915642070432516,0.0057845516455341,0.00224952450882974,0,7.31644363496552,10.4635428130822
independent,2,20,0,0,0,0,1.58551946275391,1,1,0.00115048772452444,0.0175729854105119,0.000142671603880447,0.00196804449506052,0.0067174682287984,0.0014621042354629,0,6.3178081798999,7.91639528603169
independent,2,21,-1.84606773845559,0,0,0,0,1,1,0.0152994697930211,0.164635144197741,0.00819271053068179,0.124384064871123,0.024455910006894,0.0326102015686769,0,84.0157729161645,74.1659341879678
independent,2,22,0,-1.47620087600086,0,0,0,1,1,0.00315175766109415,0.0581235459996943,0.00172376600449684,0.0241340503125727,0.0109017395720176,0.00620973582414466,0,17.307616507211,26.183881384445
independent,2,23,0,0,0.192983000691175,0,0,1,1,0.0116271163782512,0.127799920340184,0.00659899765032983,0.0852958791618919,0.0565144546820728,0.00606227446298859,0,63.849347887243,57.5721576785163
independent,2,24,0,0,0,-1.16806658392632,0,1,1,0.000907722575686127,0.0149040842314397,0.00021161897312741,0.00292456911386986,0.00412375607455888,0.00189907049380884,0,4.98468344468442,6.71409094107656
independent,2,25,0,0,0,0,-0.758061458632786,1,1,0.000572762146729874,0.00862341510530288,0.000153960917797998,0.00212328964252028,0.00321889161905277,0.000721152697892115,0,3.14527595437213,3.88473336171316
independent,2,26,-0.642904378831232,0,0,0,0,1,1,0.00527397714791095,0.0543659438300738,0.00287543537836327,0.0411801322821948,0.00840585126383338,0.01133828559779,0,28.9616092857053,24.4911317800111
independent,2,27,0,0.831221892817589,0,0,0,1,1,0.00184651265519292,0.0333758064015647,0.00121350676298798,0.0166025757050874,0.00600343679840063,0.00317079719126523,0,10.1399715169396,15.0353551370277
independent,2,28,0,0,-1.83803638184022,0,0,1,1,0.0990763209735783,0.593013655241467,0.0689104039165884,0.62358212855118,0.510403181783979,0.0699409186570312,0,544.06942180978,267.144733535018
independent,2,29,0,0,0,-0.377705122101333,0,1,1,0.000328870088144732,0.00452747758721983,3.99309972511969e-05,0.00055110953994672,0.00138936440852425,0.000741151179877329,0,1.80596288749107,2.03956820038338
independent,2,30,0,0,0,0,-0.386019951196059,1,1,0.00033109385775788,0.00478859273517364,0.000156432654091995,0.00215817795861271,0.00164267649132511,0.000406028775912653,0,1.81817453438888,2.15719708802455
independent,2,31,0.704047482418291,0,0,0,0,1,1,0.00619077353508413,0.0605688020926785,0.00363607294143074,0.0479824670904423,0.0094611754846914,0.0129787767666023,0,33.9961208156563,27.2854366043145
independent,2,32,0,-0.775600120589509,0,0,0,1,1,0.00163856241241337,0.0296489790378045,0.000830193588442204,0.0115453232113183,0.00579261907781603,0.00335511402829619,0,8.99802995872973,13.3564691717166
independent,2,33,0,0,-0.976088811134478,0,0,1,1,0.0546362006590291,0.529654325498275,0.0346763376797256,0.476333577836963,0.287239855288635,0.0341319472820887,0,300.030176840825,238.602201484369
independent,2,34,0,0,0,1.39983102742121,0,1,1,0.00110664280891609,0.0193688874482371,0.000576152794593754,0.00795993912172176,0.00475088044367456,0.00182426594247579,0,6.07703745234437,8.72542517443745
independent,2,35,0,0,0,0,1.11397844530667,1,1,0.000818565538761483,0.0124456948456816,0.000150066482513994,0.00207069921084505,0.00472035440470916,0.00103723924371258,0,4.49508495078394,5.60661934817327
independent,2,36,1.91091510940761,0,0,0,0,1,1,0.0167142497880643,0.155524776772677,0.00997627556985329,0.121119119428671,0.025746617993579,0.0352529365597176,0,91.7849202394333,70.0618353081809
independent,2,37,0,-1.31402908515566,0,0,0,1,1,0.00280072759426424,0.0514838305088031,0.00151679566791113,0.021203689969827,0.00972102020158606,0.00554848232932703,0,15.37996392967,23.1927782118878
independent,2,38,0,0,-1.93649339562557,0,0,1,1,0.103867149025813,0.591822164589537,0.0729519213001897,0.627459614310493,0.533144125081348,0.0744267582467918,0,570.377857798885,266.607982905575
independent,2,39,0,0,0,1.49708643491021,0,1,1,0.00117978198215518,0.0206203715061393,0.000604303842865596,0.0083496560842591,0.00508607270810112,0.00196233871539021,0,6.47867517268775,9.28920203221566
independent,2,40,0,0,0,0,0.151521747445065,1,1,0.000211994835007024,0.00277512463234019,0.000157159829742241,0.00216886866847957,0.000650053021673011,0.000244336936666759,0,1.16415210189012,1.25015659231509
independent,2,41,-0.620608381355563,0,0,0,0,1,1,0.00508656439403794,0.0523906350041609,0.00277252731226276,0.0396578483859499,0.00811025346695474,0.0109401056370501,0,27.9324476491255,23.6012815290367
independent,2,42,0,1.9542074111518,0,0,0,1,1,0.00425356667486375,0.0747535788199756,0.00263688886732068,0.0356433405179169,0.0143082264557471,0.00771311945464674,0,23.3581095733221,33.6754891192512
independent,2,43,0,0,0.74108218784832,0,0,1,1,0.0443211061202049,0.423201964518187,0.0228230541806695,0.251486805273238,0.210628257869504,0.0211195840466355,0,243.385688364634,190.646834256578
independent,2,44,0,0,0,-0.794582539693405,0,1,1,0.000625067196094173,0.00988238660916761,9.17428307843565e-05,0.00126685892133306,0.00283068424117653,0.00134974487236083,0,3.4325048066925,4.45188321392217
independent,2,45,0,0,0,0,-0.9028744935617,1,1,0.000671940456043039,0.0101701427001055,0.000152563974421084,0.00210365262099562,0.00383298620226912,0.000849000015608415,0,3.68990543671307,4.58151349065733
independent,2,46,-0.0639188040253083,0,0,0,0,1,1,0.000391398868405512,0.00411546824460926,0.000150327624495439,0.00208248036338925,0.000734888415592055,0.000951369859619201,0,2.1493345124026,1.8539634928479
independent,2,47,0,-1.6269551027037,0,0,0,1,1,0.00347836080438434,0.0643183713800784,0.00191623437369427,0.0268667903785846,0.0119982812195754,0.00682468908141324,0,19.1011306545372,28.9745675025662
independent,2,48,0,0,-0.842840590248526,0,0,1,1,0.0474407746586224,0.492989588563213,0.0296642417009332,0.424918108028806,0.249235849389191,0.02905183265329,0,260.517090108827,222.085227057093
independent,2,49,0,0,0,0.571992816256932,0,1,1,0.000492877217452645,0.00872994733252072,0.000331523041206249,0.00457618151692956,0.00189590362106435,0.000642676308517929,0,2.70659447270137,3.93272470761465
independent,2,50,0,0,0,0,1.88369585368536,1,1,0.00136195814350403,0.0208311026476764,0.000136671683468547,0.00188481910281539,0.00798019559930747,0.00173224099927884,0,7.47908049455095,9.38413359771314
independent,2,51,-1.49873752336399,0,0,0,0,1,1,0.012420935001252,0.132064604268867,0.00670471179844176,0.100250389969213,0.0197950752775203,0.0265131099384216,0,68.208537196998,59.493340844653
independent,2,52,0,0.597670740486074,0,0,0,1,1,0.00134688611717736,0.0244984230541693,0.000916962399632642,0.012576137293764,0.00428236315995975,0.00222415381058403,0,7.39631370861791,11.0362124733356
independent,2,53,0,0,-0.63974621365627,0,0,1,1,0.0363208544340342,0.412142830350174,0.0221906122149214,0.330790950335109,0.190056515012165,0.0215277162914026,0,199.452967948134,185.664841979792
independent,2,54,0,0,0,1.47750928078593,0,1,1,0.00116505535139582,0.0203684900528332,0.000598647124966585,0.00827134461370753,0.00501860426212795,0.00193456019990246,0,6.39780509794418,9.17573280072136
independent,2,55,0,0,0,0,0.728008093504251,1,1,0.000552390751040359,0.00830458523603181,0.000154203418044044,0.00212810119959058,0.00308567806916642,0.000694800452124631,0,3.03340811990532,3.74110476274819
independent,2,56,1.05401368068781,0,0,0,0,1,1,0.00922064787216137,0.0888951518044699,0.00542756021787053,0.0699521364273993,0.0141336235773918,0.0193866494960459,0,50.6344251302615,40.0460789249285
independent,2,57,0,-1.16763043670623,0,0,0,1,1,0.00248415687165423,0.0455133018829637,0.00133002274535734,0.0185667471655264,0.00865414198348357,0.00495178964883513,0,13.6415419907057,20.5031347867906
independent,2,58,0,0,-1.54546013527966,0,0,1,1,0.0844504074748234,0.591394281848096,0.0570007644034978,0.601477452834643,0.439489124231607,0.057148369018059,0,463.752427572281,266.415227443814
independent,2,59,0,0,0,-1.41805317021436,0,1,1,0.00110003073161728,0.0183183333636034,0.000292869510107165,0.00405029902032041,0.00499000305598918,0.00226863840068414,0,6.04072777675716,8.25216458672076
independent,2,60,0,0,0,0,1.81891437649984,1,1,0.00131594794567418,0.0201225828667272,0.000138062209191181,0.0019041003363251,0.00770586868304574,0.0016734911450289,0,7.22641929877122,9.06495489682995
independent,2,61,-1.77746380258976,0,0,0,0,1,1,0.0147317216201286,0.158154203831416,0.00790177725673101,0.119618431341316,0.0235329015089734,0.0314087738126726,0,80.8980307844037,71.2463570889999
independent,2,62,0,0.669594455670813,0,0,0,1,1,0.00150056885588321,0.0272408483662364,0.00100830403842219,0.0138185077420254,0.00481215006148341,0.00251574970887374,0,8.24024975678964,12.2716384584818
independent,2,63,0,0,1.45093372534764,0,0,1,1,0.0852649310493117,0.725515175172577,0.0394461959527926,0.364617190341201,0.380369420869236,0.0362127225798667,0,468.225316410579,326.834899051642
independent,2,64,0,0,0,1.66907160991328,0,1,1,0.00130920909414049,0.0228321856301857,0.000653781548148434,0.00903460780245732,0.00567868149328009,0.0022060419171311,0,7.18941345295894,10.2855947620876
independent,2,65,0,0,0,0,0.632575397447341,1,1,0.000488364126966942,0.00729901798380787,0.000154959688713303,0.00213857776188918,0.00268157568978206,0.000611897497704131,0,2.6818112095866,3.28811014235025
independent,2,66,1.87746413425784,0,0,0,0,1,1,0.0164232818131526,0.15300045109823,0.00979667250078974,0.119198903319302,0.0252799161176513,0.0346273372290055,0,90.1870936717957,68.9246602976305
independent,2,67,0,-1.25616644882476,0,0,0,1,1,0.00267556709638621,0.049121284622475,0.00144296786365198,0.0201605064018158,0.0092994597458652,0.0053126173609952,0,14.6926554078681,22.1284828357377
independent,2,68,0,0,1.39070996538801,0,0,1,1,0.0819047435120639,0.700000827213577,0.0382163236867087,0.357672536882818,0.367615277600953,0.035135838724534,0,449.773124478155,315.341025973709
independent,2,69,0,0,0,1.33519565194127,0,1,1,0.00105806912697601,0.0185369281463257,0.000557375113085647,0.00769999889938066,0.00452808311589501,0.00173240131233929,0,5.81029909560463,8.35063861757375
independent,2,70,0,0,0,0,1.8053719912866,1,1,0.00130633378057996,0.0199745100968302,0.000138346797185687,0.0019080470039656,0.00764852053207638,0.00166121337450329,0,7.17362390636469,8.99825009111714
independent,2,71,1.24532718139406,0,0,0,0,1,1,0.0108866777643699,0.10411098136103,0.00642453428720338,0.0817113028251757,0.0166983737839596,0.0229060347100175,0,59.7832904823918,46.9006069724258
independent,2,72,0,0.596936113317141,0,0,0,1,1,0.00134531761834943,0.024470375355012,0.000916029352532501,0.0125634367630228,0.00427695298880375,0.00222117513468342,0,7.38770042703826,11.0235773593691
independent,2,73,0,0,-1.8872778753802,0,0,1,1,0.101481315476622,0.592485624949748,0.0709305798146254,0.625692090358402,0.521845289701907,0.0721721642124788,0,557.276250200951,266.906862939067
independent,2,74,0,0,0,-0.301233366639662,0,1,1,0.000281327523190581,0.00363783800422295,6.38415166111466e-05,0.0008810648935305,0.00112540689296765,0.000630246676298765,0,1.54488682439364,1.63879744706045
independent,2,75,0,0,0,0,-1.35059836954632,1,1,0.000984601337586683,0.0150133114004373,0.000146706744043467,0.00202159073220554,0.00573260793465065,0.00125018484417831,0,5.40685680685278,6.76329632226591
independent,2,76,-0.387259025587049,0,0,0,0,1,1,0.00312101569800261,0.0318710731041197,0.00168576312614075,0.0237996371292588,0.00501802989211141,0.00676409675267083,0,17.138799559628,14.3574928783188
independent,2,77,0,1.92556455608032,0,0,0,1,1,0.00419222027840125,0.0737273376021901,0.0026006362821116,0.0351643617369214,0.0140958174291089,0.00759746130956546,0,23.0212309112413,33.2131811534146
independent,2,78,0,0,0.345778266000941,0,0,1,1,0.0207629967956632,0.220081447655808,0.0114288139543794,0.141412104284972,0.100729019836163,0.0105185837512327,0,114.018279551048,99.1437535550037
independent,2,79,0,0,0,-0.814227596208049,0,1,1,0.000639716983188482,0.0101433924013079,9.8003218313738e-05,0.00135335439672563,0.00289866413735905,0.00137855175034933,0,3.51295290080535,4.56946283822951
independent,2,80,0,0,0,0,0.150172255988002,1,1,0.000211501542728594,0.00276624831114824,0.00015716221502058,0.00216890070513096,0.000644418679248959,0.000243640664129449,0,1.16144322814439,1.24615792813824
independent,2,81,-1.62666862852508,0,0,0,0,1,1,0.0134824116120179,0.143991335266366,0.00725715613980222,0.109139521760887,0.0215083757756079,0.0287630152593828,0,74.0375482079945,64.8661739086292
independent,2,82,0,1.86293477976371,0,0,0,1,1,0.00405806621406145,0.0714778572413404,0.00252135761480745,0.0341158080863393,0.0136314736939022,0.00734452923558066,0,22.2845349630918,32.1998202867972
independent,2,83,0,0,-0.312292479681079,0,0,1,1,0.0179718409970037,0.218023692956433,0.0105449755730911,0.156538542048856,0.0927416247055677,0.00999792720830193,0,98.6908783452373,98.2167625388843
independent,2,84,0,0,0,0.225848601781876,0,1,1,0.000264050592929238,0.00442863594183646,0.000226593740798696,0.00312706628974543,0.000703169027318618,0.000156739583900105,0,1.45001199087572,1.99504135891065
independent,2,85,0,0,0,0,0.992120545893203,1,1,0.00073369608531829,0.0111298135850823,0.000151559205238241,0.00209142066683927,0.00420423474379731,0.000928311254020395,0,4.02903136693655,5.01383241043676
independent,2,86,0.987618295352001,0,0,0,0,1,1,0.00864406304891428,0.0835698405123256,0.00508447890878063,0.0658288358771969,0.0132453885877279,0.0181679881541038,0,47.468157263977,37.6470972934657
independent,2,87,0,0.966034216236651,0,0,0,1,1,0.00213539895842705,0.0384612139815938,0.00138460026163848,0.0189164551781766,0.00699786499134363,0.00371692412375273,0,11.7263667567394,17.3262633494712
independent,2,88,0,0,-1.60392593190694,0,0,1,1,0.0874160550435591,0.592594382618234,0.0593636224626969,0.607481336983517,0.454067100703694,0.0596451649278342,0,480.038035900874,266.955856816545
independent,2,89,0,0,0,0.220282474252444,0,1,1,0.000260947508604298,0.00436328016628314,0.000224893771622126,0.00310359897701612,0.00068405924966219,0.000149634665797177,0,1.43297165996812,1.96559945467986
independent,2,90,0,0,0,0,-1.3547006968532,1,1,0.000987490712687263,0.0150579351441695,0.000146642345523689,0.0020206902883484,0.00575001926924443,0.00125388460693891,0,5.42272357123115,6.78339872298351
independent,2,91,-1.85582190183584,0,0,0,0,1,1,0.0153801627381494,0.165558522683155,0.00823395747554432,0.125061487664407,0.0245872486545953,0.0327809065281211,0,84.4588915500487,74.5819038663345
independent,2,92,0,0.664721198271777,0,0,0,1,1,0.00149014935478365,0.0270552628337226,0.00100211562689801,0.0137343971150509,0.00477624738274047,0.00249599433503668,0,8.18303192832086,12.1880346540953
independent,2,93,0,0,-0.594817855719132,0,0,1,1,0.0338352164679048,0.389878207101256,0.0205639847150486,0.307917993197799,0.176805281735764,0.0199002267791821,0,185.803292649622,175.634926492149
independent,2,94,0,0,0,-1.84675243362508,0,1,1,0.00143305577870976,0.0242449774695404,0.000434110808292459,0.0060123202266531,0.00647691294164849,0.00290584764800823,0,7.86950727764416,10.9220386215653
independent,2,95,0,0,0,0,1.92252813121074,1,1,0.00138955308536631,0.0212559616853345,0.000135815034578195,0.00187294284368575,0.00814463327608729,0.00176747098233343,0,7.63061583535038,9.57552692129336
independent,2,96,-0.309275978058609,0,0,0,0,1,1,0.00246251287444837,0.0250791029633892,0.00131860111537117,0.0185327404729747,0.00398502046135241,0.00536498263093483,0,13.5226857702715,11.2978010189729
independent,2,97,0,-0.31633918521216,0,0,0,1,1,0.000660027601143001,0.0113721747004046,0.000245241344733437,0.00339504825218749,0.00243197824023496,0.00148681505671529,0,3.62448697936749,5.12301285678865
independent,2,98,0,0,1.67399262140648,0,0,1,1,0.0974639849450719,0.822509266367612,0.0437319649832708,0.387470054653464,0.424860056945863,0.0398866704001634,0,535.215411869034,370.5294420318
independent,2,99,0,0,0,-0.766495487176583,0,1,1,0.000604182184737324,0.00951000537115774,8.28008620608951e-05,0.00114332601108212,0.00273349888770262,0.00130857660008749,0,3.31781649427079,4.28413043837929
independent,2,100,0,0,0,0,-1.36678060327148,1,1,0.000996000665336601,0.0151893540582023,0.000146451584397017,0.00201802318861319,0.00580129006501854,0.00126478079931786,0,5.46945527232842,6.84260118899832
independent,5,1,2.40723976284068,0,0,0,0,1,1,0.0210417220742112,0.192271202743134,0.0126750967495869,0.148871051878424,0.0327595745804528,0.0445904792596849,0,115.548876364224,86.6156095551581
independent,5,2,0,1.83265053193966,0,0,0,1,1,0.00399318937651125,0.0703874244063406,0.00248301815951201,0.033608181488458,0.0134069947873591,0.00722220740702743,0,21.9282691757884,31.7085948545174
independent,5,3,0,0,-4.17932706006276,0,0,1,1,0.184921767176554,0.559712953949399,0.143400633327247,0.610493385733354,0.923291502554838,0.174217455973562,0,1015.48258917104,252.143212246986
independent,5,4,0,0,0,4.72576431947247,0,1,1,0.00358962584227648,0.0611020011765994,0.00146833631704915,0.0201716793325605,0.0161716968205424,0.00643052124738601,0,19.7121334071502,27.5256356721373
independent,5,5,0,0,0,0,-4.32310608284174,1,1,0.00310532140389029,0.0475949337292546,4.96150256080023e-05,0.000681015380409818,0.0183665767259844,0.00395667853055939,0,17.0526156416192,21.4408821387786
independent,5,6,3.1795365250475,0,0,0,0,1,1,0.0278218990803538,0.246827518630568,0.0170036959545303,0.189260879998274,0.0440276829671771,0.0593391089644034,0,152.781657590363,111.192501405087
independent,5,7,0,-2.81479653543191,0,0,0,1,1,0.00605943560479826,0.113691883839673,0.00343505144554609,0.0486814759579483,0.0206020072737721,0.0116784527459938,0,33.2748894347355,51.2166756110811
independent,5,8,0,0,0.714175748076866,0,0,1,1,0.0427266650543735,0.410745273621983,0.0220974973767564,0.245379550189488,0.203427896398579,0.0204448722334556,0,234.629947131287,185.035261334468
independent,5,9,0,0,0,4.15320180364077,0,1,1,0.00316681678334683,0.0541962551306225,0.00132500512053765,0.0182402330609128,0.0142127308956341,0.00565502112326514,0,17.390312431489,24.4146892866585
independent,5,10,0,0,0,0,0.208927386037927,1,1,0.000235709973529476,0.00319392711728269,0.000157038736777539,0.00216723140752664,0.00089074504635816,0.00027743066620885,0,1.2943818235558,1.4388215197664
independent,5,11,-4.1093815812981,0,0,0,0,1,1,0.0339480384379096,0.392445646364854,0.0170051014567295,0.275731188459233,0.0559996361063474,0.0713940131560366,0,186.422845166155,176.791523598943
independent,5,12,0,0.679132728103474,0,0,0,1,1,0.0015209650102384,0.0276039896521386,0.00102041619924308,0.0139831064560081,0.00488242395986857,0.00255441544504621,0,8.35225355142116,12.4352287589757
independent,5,13,0,0,4.00160468075541,0,0,1,1,0.1916679569164,1.31881974625133,0.069801584544339,0.479630559511156,0.69013155928881,0.0575909797229361,0,1052.52873213547,594.110686286936
independent,5,14,0,0,0,-1.35904791284836,0,1,1,0.00105448687855596,0.0175093440013944,0.000273618133177948,0.00378338932565498,0.00478548632639277,0.00218127431193917,0,5.79062747470144,7.88772568098935
independent,5,15,0,0,0,0,1.17504928127322,1,1,0.000861285106119099,0.0131070424934185,0.000149253679391225,0.00205941470344632,0.00497901571329292,0.00109200939596978,0,4.72967592150055,5.90454763290517
independent,5,16,2.62331187921697,0,0,0,0,1,1,0.0229324436852306,0.207855146427203,0.0138701434499373,0.160515409121088,0.0358667434340199,0.048689026228506,0,125.931617705466,93.6359681018937
independent,5,17,0,-4.25346729282852,0,0,0,1,1,0.00920106518932846,0.173921088536915,0.00527982797357381,0.0757236802603267,0.0309324920718912,0.0175759524503036,0,50.5268884472106,78.3491281231893
independent,5,18,0,0,0.946816146280968,0,0,1,1,0.0564372381329488,0.514150603782077,0.0281339871303468,0.292825808396759,0.263999738759344,0.0260354366223511,0,309.920425161154,231.617981863004
independent,5,19,0,0,0,3.04090465604798,0,1,1,0.00233926806901963,0.0403534936764184,0.00103447473818903,0.0142863114853346,0.0103980600233913,0.00412753381642416,0,12.8458971151038,18.1787100855279
independent,5,20,0,0,0,0,3.47247620300859,1,1,0.00249605475982847,0.0382583482022181,8.75705185909983e-05,0.0012064068951149,0.0147048092233082,0.00317795349797647,0,13.7068782595145,17.2348750246061
independent,5,21,-3.24729855583092,0,0,0,0,1,1,0.026844148725142,0.302316086654371,0.0138237123101978,0.220122691801707,0.0436783396339671,0.0568271045501077,0,147.412422386562,136.189360394654
independent,5,22,0,3.54779764980532,0,0,0,1,1,0.0076584553817214,0.129256055921225,0.00464940932537101,0.0617278460424187,0.0261715296914096,0.0141308693440784,0,42.0557742813274,58.228127314881
independent,5,23,0,0,-1.42964923911947,0,0,1,1,0.0785185169265771,0.587139042009655,0.052353198990239,0.586585954515496,0.410009594546182,0.0522824370975015,0,431.177941266074,264.498298714231
independent,5,24,0,0,0,4.2492758668015,0,1,1,0.00323791495147811,0.0553667659140524,0.00134934787053275,0.0185689583435029,0.0145416635371038,0.00578565713175327,0,17.7807421410988,24.9419887654739
independent,5,25,0,0,0,0,1.8830004857236,1,1,0.00136146410019006,0.0208234956901135,0.000136686865548464,0.00188502959641503,0.00797725099681241,0.00173161022508465,0,7.47636749655567,9.38070676490214
independent,5,26,2.2520784105106,0,0,0,0,1,1,0.0196866608506172,0.180925893349589,0.0118245062389345,0.140344946633748,0.0305489790646793,0.0416600486548709,0,108.1076697349,81.5046991603936
independent,5,27,0,3.56332905913378,0,0,0,1,1,0.00769155469312986,0.129761522015393,0.00466897984477173,0.0619765508333119,0.0262875755620922,0.0141932485992807,0,42.2375364122114,58.4558330411219
independent,5,28,0,0,-4.82596575768444,0,0,1,1,0.197176184898601,0.558954014136765,0.147795847973505,0.600321043760157,0.958394149844313,0.173814999855645,0,1082.77671050229,251.801319995057
independent,5,29,0,0,0,-3.14660484223928,0,1,1,0.00245856078417628,0.0425560399130078,0.000877377854215725,0.0122105021865422,0.0109968163210176,0.00486487189575866,0,13.5009831934283,19.1709277558489
independent,5,30,0,0,0,0,-0.692634772652219,1,1,0.00052853137149,0.00793053715399966,0.000154512184075553,0.00213105017779881,0.0029415146842597,0.000663965692976052,0,2.90238631056537,3.57260109622963
independent,5,31,-0.308909930134044,0,0,0,0,1,1,0.00245942011054921,0.0250473056260829,0.00131687296407486,0.0185080595228664,0.0039801717748148,0.00535841108770061,0,13.5057021131285,11.283476743087
independent,5,32,0,1.26855106635849,0,0,0,1,1,0.00278403005928369,0.0497604051702517,0.00176831579799438,0.0240811081446491,0.00923191188807153,0.00494161024121438,0,15.2882707974135,22.4163981087225
independent,5,33,0,0,3.50547837162729,0,0,1,1,0.177138189299677,1.45570722801433,0.0663712682186634,0.469669931109649,0.655618549616828,0.0559539824030085,0,972.739715056719,655.776669045741
independent,5,34,0,0,0,-3.9630044015063,0,1,1,0.0031123302357488,0.0541450372710941,0.00116763701849463,0.0162820976543073,0.0138446522170651,0.00611641172877837,0,17.0911040620546,24.3916163248219
independent,5,35,0,0,0,0,4.14360303954248,1,1,0.00297669575144174,0.0456255066966616,5.82661872840529e-05,0.00080279675856481,0.0175422422930042,0.00378992095507132,0,16.3462785101037,20.5536815571588
independent,5,36,4.78754489221407,0,0,0,0,1,1,0.0422897331615224,0.372379026802187,0.0257117749169289,0.264569916250228,0.0681389836710952,0.0921953607991243,0,232.230571781276,167.751779423348
independent,5,37,0,-0.507331193575163,0,0,0,1,1,0.00106354209165102,0.0189180361248812,0.000488425775482799,0.00677450068470459,0.00383064787781779,0.00226348993811301,0,5.84035342843671,8.52232267320958
independent,5,38,0,0,-2.70313319611388,0,0,1,1,0.13822971651214,0.578127728166977,0.103846077278939,0.63281305765417,0.693836644052739,0.113038203997363,0,759.07705494783,260.438822150706
independent,5,39,0,0,0,1.39420118523065,0,1,1,0.00110241071611011,0.0192964291096451,0.000574519407966277,0.0079373275017128,0.00473147540317395,0.00181626760978156,0,6.05379726474588,8.69278366039395
independent,5,40,0,0,0,0,3.38374886271153,1,1,0.00243255220593299,0.0372841178966875,9.10672553869763e-05,0.00125460253247469,0.0143295001284087,0.00309708054093382,0,13.358159237231,16.7959972802702
independent,5,41,-0.337938494738161,0,0,0,0,1,1,0.00270463400114226,0.0275714037640896,0.00145378307705873,0.0204665424067512,0.00436469005063005,0.00587943039381746,0,14.8522739111494,12.4205492515092
independent,5,42,0,-3.64549917885821,0,0,0,1,1,0.00787147121196732,0.148502531799805,0.00449956428524147,0.064218157092789,0.0265793305991508,0.015081315550129,0,43.2255330941232,66.8984077116753
