track_id,branch,kappa,Omega_real,Omega_imag,Q,open_channel_count,state_type,log10_Q_display,displayed,source,full_operator_sigma_ratio,full_operator_raw_residual,continuation_sigma_ratio,continuation_residual,mode_overlap,sheet_role
100,target_rayleigh_sheet,0.175000105311808,0.893217886240634,7.14150299405815e-05,6253.71078737772,2,radiative pole,3.7961377927447346,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,0.180000105311808,0.893418948494932,8.19010862510466e-05,5454.25579433945,2,radiative pole,3.7367355016776918,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,0.185000105311808,0.893613475197145,9.27557452849146e-05,4817.02493172937,2,radiative pole,3.68277889412105,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,0.190000105311808,0.893801661251671,0.000103914897058234,4300.64257654408,2,radiative pole,3.63353335013725,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,0.195000105311809,0.893983697977142,0.000115318676272361,3876.14446711875,2,radiative pole,3.5883999551958756,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,0.200000105311809,0.894159772629112,0.00012691150976087,3522.76863743056,2,radiative pole,3.546884121243486,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,0.205000105311809,0.894330068027376,0.00013864207784998,3225.31976545787,2,radiative pole,3.5085727780378195,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,0.210000105311809,0.894494762271765,0.000150463214129372,2972.46994040236,2,radiative pole,3.4731174714376114,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,0.215000105311809,0.894654028532614,0.000162331762012595,2755.63456418097,2,radiative pole,3.440221623510406,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,0.220000105311808,0.894808034904137,0.000174208401932115,2568.2114782639,2,radiative pole,3.4096307826606513,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,0.225000105311809,0.894956944310627,0.000186057459617574,2405.055261289,2,radiative pole,3.381125059669165,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
