x_m,y_m,pressure_real_pa,pressure_imag_pa,pressure_abs_pa
0.0345772,0.02,0.490396862292315,0.417976920399201,0.644355327853
0.0347256,0.02,0.488112673044143,0.417941892266161,0.642595834796116
0.034874,0.02,0.486160236631188,0.417683420630557,0.640945563640888
0.0350224,0.02,0.484516196558983,0.417200612325973,0.639384309827157
0.0351708,0.02,0.483228991111922,0.416583321717499,0.638006208264647
0.0353192,0.02,0.482302326123824,0.415866270677764,0.636836155437082
0.0354676,0.02,0.481704677128137,0.415035800800057,0.635841263141098
0.035616,0.02,0.481475025308963,0.414156797825854,0.635093735744286
0.0357644,0.02,0.481627803710846,0.413291345076713,0.634645631216864
0.0359128,0.02,0.482125015521238,0.412429348531122,0.634462369349956
0.0360612,0.02,0.482972446728534,0.411596549333318,0.634566075142724
0.0362096,0.02,0.484186876806353,0.410875975569511,0.635024408170023
0.036358,0.02,0.485732350902764,0.410248330909033,0.635798403369475
0.0365064,0.02,0.487603392432573,0.409727386513273,0.636893711360656
0.0366548,0.02,0.489793176396097,0.409389826661374,0.638355219151538
0.0368032,0.02,0.492275361490341,0.409211065138303,0.640147426271536
0.0369516,0.02,0.495045488428575,0.409198424678923,0.642272050126112
0.0371,0.02,0.49807052988457,0.409404855414755,0.644737612038163
0.0372484,0.02,0.501326085389167,0.409808488795861,0.647511267377467
0.0373968,0.02,0.504806431136749,0.410413283634297,0.650590959282795
0.0375452,0.02,0.508488396685722,0.411236685966946,0.65396946522685
0.0376936,0.02,0.512320858345305,0.412265125338671,0.657598050077842
0.037842,0.02,0.516300476147381,0.413489817530647,0.66146807245062
0.0379904,0.02,0.520423140611673,0.414912840879272,0.665577126117346
0.0381388,0.02,0.524619920621703,0.416512147972804,0.669857022447358
0.0382872,0.02,0.528882290361665,0.418262187077518,0.674284609194863
0.0384356,0.02,0.533204022542142,0.420160941542117,0.67885325840912
0.038584,0.02,0.537547990856584,0.422177660790652,0.683514315683744
0.0387324,0.02,0.54186959993543,0.424265948534735,0.688203646038193
0.0388808,0.02,0.546174965002461,0.426427740798624,0.692926915711937
0.0390292,0.02,0.550469119758929,0.42863700473571,0.697671795070555
0.0391776,0.02,0.554680580357609,0.430817860546879,0.702335087541584
0.039326,0.02,0.558815784140832,0.432960949287311,0.706916023451656
0.0394744,0.02,0.562887547983239,0.435043836500223,0.711410944076218
0.0396228,0.02,0.566868411781529,0.436998493709752,0.715756578579831
0.0397712,0.02,0.570727922855644,0.43878853619805,0.719906758841689
0.0399196,0.02,0.574482391785281,0.440396210492089,0.723863827447629
0.040068,0.02,0.578159569107045,0.441755608018021,0.727610132258626
0.0402164,0.02,0.581699810104482,0.442835173150224,0.73107979021074
0.0403648,0.02,0.585122105556302,0.443607120052875,0.734271853860848
0.0405132,0.02,0.588468167207987,0.444005398200838,0.737180830901491
0.0406616,0.02,0.591724345460563,0.444017050757042,0.739789728486218
0.04081,0.02,0.594883635673231,0.443583118792247,0.742059649401083
0.0409584,0.02,0.597971064057481,0.442664532849185,0.743990108867466
0.0411068,0.02,0.601037987492199,0.441257420305214,0.745623747866902
0.0412552,0.02,0.604039595603026,0.439316911936893,0.746902391327029
0.0414036,0.02,0.607048993207036,0.436784758412889,0.747856540611555
0.041552,0.02,0.610099753939397,0.433633045673299,0.748504728145931
0.0417004,0.02,0.613148189559683,0.429908673143663,0.748847227146139
0.0418488,0.02,0.616249379235331,0.425541178076142,0.748898251864939
0.0419972,0.02,0.619454204459787,0.420508889393162,0.748699697797173
0.0421456,0.02,0.622788964228327,0.414791418278047,0.748276696578015
0.042294,0.02,0.62629477966396,0.408364734649152,0.747667645106701
0.0424424,0.02,0.629945063366036,0.40129121104745,0.746903888678569
0.0425908,0.02,0.633819164225173,0.393515899670829,0.746043896987864
0.0427392,0.02,0.637968906379642,0.385002784291705,0.745138557195641
0.0428876,0.02,0.642373767488837,0.37581773054909,0.744233178347264
0.043036,0.02,0.647065249975261,0.365969923454157,0.743389146139886
0.0431844,0.02,0.652125279214737,0.355422347725951,0.742692685472211
0.0433328,0.02,0.657556385330184,0.344193200989204,0.74219226585548
0.0434812,0.02,0.663359534654135,0.332326880879467,0.741948130243366
0.0436296,0.02,0.669622049008649,0.319825535468659,0.742079552107694
0.043778,0.02,0.676328169502407,0.306712365550375,0.742625254111375
0.0439264,0.02,0.683503698543368,0.292987499579341,0.743652459709653
0.0440748,0.02,0.691219391122748,0.278689712098957,0.745286657799468
0.0442232,0.02,0.699427632820754,0.263898099889107,0.747556834413495
0.0443716,0.02,0.708169191149909,0.248581734748841,0.750530800263827
0.04452,0.02,0.717544660818909,0.232691125109219,0.754331160680982
0.0446684,0.02,0.727425450841474,0.216470232722255,0.758951347707315
0.0448168,0.02,0.737894217491798,0.199820457372951,0.764471118743257
0.0449652,0.02,0.749031909701726,0.182658513810956,0.770981799019303
0.0451136,0.02,0.760696204696913,0.16527335347486,0.778443316632055
0.045262,0.02,0.772971319505503,0.147569676554756,0.786931680780837
0.0454104,0.02,0.785886700304037,0.12950933909108,0.796486393246348
0.0455588,0.02,0.799384892529535,0.111212745586115,0.807083936889626
0.0457072,0.02,0.813464654578488,0.0927341738167407,0.818733394483193
0.0458556,0.02,0.828137575689622,0.074048444498898,0.831441529153909
0.046004,0.02,0.843374637982829,0.0551629186372335,0.845176743400601
0.0461524,0.02,0.859119246321133,0.0362114376312055,0.859882054478816
0.0463008,0.02,0.875396615399465,0.0171851974715265,0.875565283268458
0.0464492,0.02,0.892285500217857,-0.00204512730027973,0.892287843940903
0.0465976,0.02,0.909523387858677,-0.021209659484612,0.909770653910852
0.046746,0.02,0.927223440435132,-0.0403681934539223,0.928101772186163
0.0468944,0.02,0.945466654044292,-0.0596386804286874,0.947345747925742
0.0470428,0.02,0.964022418519336,-0.0788874872292542,0.967244777214752
0.0471912,0.02,0.982884321124153,-0.0980175515004784,0.987759600871505
0.0473396,0.02,1.00214773155219,-0.11713887313496,1.00897056025165
0.047488,0.02,1.02175297391278,-0.136346197109018,1.03081008200624
0.0476364,0.02,1.0414627456697,-0.155342903385303,1.05298436277565
0.0477848,0.02,1.0614072302396,-0.174236186609561,1.07561310754803
0.0479332,0.02,1.08164848370985,-0.193235647558018,1.09877361535441
0.0480816,0.02,1.10189833265602,-0.212106258800565,1.12212699839746
0.04823,0.02,1.12220948233185,-0.230837747406313,1.14570510510477
0.0483784,0.02,1.142602953717,-0.249524497370929,1.16953152357302
0.0485268,0.02,1.16299721510723,-0.26822476791236,1.19352714609632
0.0486752,0.02,1.18324246513384,-0.286784780475202,1.21750081790865
0.0488236,0.02,1.20348472352613,-0.305355158345169,1.24161880321167
0.048972,0.02,1.22364110324839,-0.324002800102325,1.26581016113519
0.0491204,0.02,1.24350698284271,-0.342517525121899,1.28981699143491
0.0492688,0.02,1.2631389831964,-0.360990079968372,1.31370998652899
0.0494172,0.02,1.28255847401665,-0.379558615170927,1.33754288963846
0.0495656,0.02,1.30165048407251,-0.398158973967784,1.36118498053618
0.049714,0.02,1.32040050962987,-0.416829648122195,1.38463152549134
0.0498624,0.02,1.33870375936741,-0.435494183540891,1.40775812526243
0.0500108,0.02,1.35655999233654,-0.454235866928582,1.43058912186989
0.0501592,0.02,1.37401121094089,-0.473158420242194,1.45319843739159
0.0503076,0.02,1.39097668864227,-0.492221059615453,1.47549914262095
0.050456,0.02,1.40733289497952,-0.51134368699233,1.49735040772638
0.0506044,0.02,1.42315443895528,-0.530656858611295,1.51886973065807
0.0507528,0.02,1.43841274574018,-0.550214900717112,1.54005443542719
0.0509012,0.02,1.45300364305177,-0.569934487608416,1.5607834272849
0.0510496,0.02,1.46694467844524,-0.589875611569066,1.58110085913037
0.051198,0.02,1.48019859325301,-0.610063060106681,1.60098869851568
0.0513464,0.02,1.4927810922976,-0.63055165065183,1.62049090514601
0.0514948,0.02,1.50464185293891,-0.651337436887821,1.63956932220234
0.0516432,0.02,1.51569672643401,-0.672337375018058,1.65812367221777
0.0517916,0.02,1.5260287369579,-0.693683115394125,1.67629352161374
0.05194,0.02,1.5356402654911,-0.715515429136894,1.6941526951047
0.0520884,0.02,1.54435238616991,-0.737497076300053,1.71141059661901
0.0522368,0.02,1.55229029756405,-0.759874190681126,1.72829799327974
0.0523852,0.02,1.55948445993911,-0.782810059811455,1.74493076382233
0.0525336,0.02,1.56575197713592,-0.805931958811527,1.76099562070404
