x_m,y_m,incident_real_pa,incident_imag_pa,reflected_real_pa,reflected_imag_pa,incident_abs_pa,reflected_abs_pa
0.0381388,0.02,-0.167289182065386,-0.0314625133160929,0.353903573988353,0.0552684394328807,0.170222090752849,0.358193160290751
0.038213,0.02,-0.16838121595617,-0.0326127210138186,0.354524697703137,0.058706499763674,0.171510417930817,0.359352493237494
0.0382872,0.02,-0.169463114979559,-0.0337602181813305,0.355089728277276,0.0621526092144207,0.172793228079767,0.360488088513601
0.0383614,0.02,-0.170541249120841,-0.034902965938308,0.355605035696058,0.0656047289048008,0.174076232389684,0.361606031292438
0.0384356,0.02,-0.171615618380015,-0.036040964284751,0.356070556924111,0.0690589055963722,0.175359264307677,0.362705629885194
0.0385098,0.02,-0.172686222757083,-0.0371742132206595,0.356482398932988,0.0725237541505423,0.176642162743451,0.363784820553451
0.038584,0.02,-0.173753062252044,-0.0383027127460337,0.356839708529365,0.0759829218263989,0.1779247718719,0.364839666144731
0.0386582,0.02,-0.174815107446004,-0.0394262070888647,0.357141098151171,0.0794393815419,0.179205880474866,0.365869347347361
0.0387324,0.02,-0.17587410227273,-0.0405465332595736,0.357388311732169,0.0828949703074665,0.180487454438275,0.366875975589907
0.0388066,0.02,-0.17694101243818,-0.041667460158598,0.35759231497832,0.0863534570235364,0.181780909665225,0.367871150365817
0.0388808,0.02,-0.178015837942353,-0.0427889877859376,0.357753107889622,0.0898148416901091,0.183086143752233,0.368854974200569
0.038955,0.02,-0.17909857878525,-0.0439111161415926,0.357866058784002,0.0932867945397093,0.184403055949995,0.369825015466895
0.0390292,0.02,-0.180189234966871,-0.0450338452255631,0.357926515646748,0.0967739266362652,0.185731547168881,0.370778348180719
0.0391034,0.02,-0.181286136851177,-0.0461566616451827,0.357946782916832,0.100238342048089,0.187069775294278,0.37171712984077
0.0391776,0.02,-0.182378540192202,-0.0472723981672949,0.35790621780075,0.103691356628143,0.188405444589921,0.372624151364109
0.0392518,0.02,-0.183473343797762,-0.0483803386640644,0.357811719106318,0.10713225424859,0.189744894670664,0.373505751267906
0.039326,0.02,-0.184570547667859,-0.0494804831354911,0.357663286833536,0.110561034909432,0.191087951681248,0.374361815879789
0.0394002,0.02,-0.185670151802491,-0.0505728315815751,0.357460920982404,0.113977698610668,0.192434447447795,0.375192251799225
0.0394744,0.02,-0.186772156201659,-0.0516573840023163,0.357185754601858,0.117406031063541,0.193784219311531,0.375986488348441
0.0395486,0.02,-0.187875373603902,-0.0527338023385838,0.356864274103345,0.120809202031526,0.195135875522392,0.376758508101411
0.0396228,0.02,-0.188982037851661,-0.0538049566320272,0.356494931379251,0.124183409731884,0.196492198289757,0.377505172615865
0.039697,0.02,-0.190103703730088,-0.0548757565145433,0.356081328410404,0.12754537550112,0.197865527126229,0.378235026477241
0.0397712,0.02,-0.191240371239181,-0.055946201986132,0.355623465196803,0.130895099339234,0.19925575803066,0.378947985915758
0.0398454,0.02,-0.192392040378941,-0.0570162930467934,0.355121341738449,0.134232581246226,0.200662788961905,0.3796439822072
0.0399196,0.02,-0.193558711149369,-0.0580860296965275,0.354563189394658,0.137568690137248,0.202086519856498,0.380315921018027
0.0399938,0.02,-0.194738482745706,-0.0591547373176325,0.35395152019457,0.140902539264662,0.20352483781892,0.380966145765311
0.040068,0.02,-0.195920135175892,-0.0602156855295763,0.35329683709852,0.144200992500461,0.204964943712667,0.381592166248124
0.0401422,0.02,-0.197110689693247,-0.0612693995947152,0.35259654173736,0.14746593682127,0.206413573483054,0.382191736917114
0.0402164,0.02,-0.198310146297769,-0.0623158795130488,0.351845601025642,0.150703661519701,0.207870591869382,0.382762224568387
0.0402906,0.02,-0.199518504989459,-0.0633551252845773,0.351044014963367,0.153914166595754,0.209335868243006,0.383303366956861
0.0403648,0.02,-0.200735765768316,-0.0643871369093006,0.350190826994001,0.157098251970444,0.210809276498852,0.383814377118564
0.040439,0.02,-0.201960555892466,-0.0654114948640904,0.349270632180597,0.16027066156403,0.212289259730088,0.384287209599807
0.0405132,0.02,-0.203195199937179,-0.0664322144159797,0.34830629139801,0.163421335116479,0.21377915798721,0.384738619583072
0.0405874,0.02,-0.204451638507803,-0.0674552790859553,0.3473117802334,0.166546036909815,0.215292097312209,0.385179250608414
0.0406616,0.02,-0.205729871604339,-0.0684806888740171,0.346283470343637,0.169641606730353,0.216828007459825,0.38560409303752
0.0407358,0.02,-0.207029899226787,-0.0695084437801654,0.345219951666414,0.172711125401845,0.218386819498325,0.386012885621883
0.04081,0.02,-0.208351721375147,-0.0705385438043998,0.344121224201731,0.17575459292429,0.21996846583552,0.386405349186681
0.0408842,0.02,-0.209693151833797,-0.0715701699280985,0.342981574355438,0.178772266056991,0.22157054666523,0.38677627054731
0.0409584,0.02,-0.211041752965187,-0.0725970614785897,0.341783665362986,0.181762684338532,0.223179198918593,0.387109477185597
0.0410326,0.02,-0.212404414498231,-0.0736206832271901,0.340548240163551,0.184725154406656,0.224801335176584,0.387422878195202
0.0411068,0.02,-0.21378113643293,-0.0746410351739,0.33927541976325,0.18765949088587,0.226436875147107,0.387716255752933
0.041181,0.02,-0.215171918769284,-0.0756581173187193,0.337970736263492,0.190549324514396,0.22808574120946,0.387986164242205
0.0412552,0.02,-0.216576761507293,-0.0766719296616479,0.336622428337785,0.193404991218062,0.229747858364398,0.388226930915522
0.0413294,0.02,-0.217994068706946,-0.0776819653108252,0.335228900046117,0.196225984105006,0.231421480692612,0.388436677290016
0.0414036,0.02,-0.21942590146295,-0.0786932356803347,0.333791789655251,0.199017363065394,0.23311017046596,0.388619183318012
0.0414778,0.02,-0.220884468634123,-0.0797126164763838,0.332317486868121,0.201787962854665,0.234827702176063,0.388784379870616
