x_m,y_m,incident_real_pa,incident_imag_pa,reflected_real_pa,reflected_imag_pa,incident_abs_pa,reflected_abs_pa
0.043407,0.02,0.120143827459911,-0.0244748007280955,0.222599525243478,0.318087903917901,0.122611398929287,0.388240213344143
0.0434812,0.02,0.121020858395298,-0.0252643155695465,0.217671235166608,0.322195071565357,0.123629825721516,0.388832136994825
0.0435554,0.02,0.121917214499729,-0.0260715731072146,0.212562890396678,0.326179201878295,0.12467371060355,0.389327438169661
0.0436296,0.02,0.122825590390667,-0.0268914785036194,0.207281535576608,0.330032471066922,0.125734948486595,0.38972691329896
0.0437038,0.02,0.123749421327968,-0.0277223398104485,0.201835877372206,0.333756931224142,0.12681658962286,0.390040267837521
0.043778,0.02,0.12468870731163,-0.028564157027702,0.19623088315555,0.337357603931197,0.127918664774726,0.390277737559043
0.0438522,0.02,0.125643448341655,-0.02941693015538,0.190466552926638,0.340834489188086,0.129041202299686,0.390442898262805
0.0439264,0.02,0.126613644418042,-0.0302806591934825,0.184527141030426,0.344163184147033,0.130184228207606,0.390510644027902
0.0440006,0.02,0.127598160557241,-0.0311549723853265,0.178437528167896,0.347328262321026,0.131346575448018,0.390482871923484
0.0440748,0.02,0.128599090171295,-0.0320408062510489,0.172199941522272,0.350327864942544,0.132530521986832,0.390361925417266
0.044149,0.02,0.129623522787341,-0.0329406423856541,0.165823620422596,0.353163854627883,0.133743573978639,0.390156611254611
0.0442232,0.02,0.130671458405378,-0.033854480789142,0.159302563784756,0.355847870108397,0.134985761883581,0.389878203403421
0.0442974,0.02,0.131742897025406,-0.0347823214615128,0.152636771608752,0.358379911384088,0.1362571128525,0.389530672644413
0.0443716,0.02,0.132837838647426,-0.0357241644027664,0.145823318824035,0.360759394594208,0.137557650818831,0.389116667724264
0.0444458,0.02,0.133954429494601,-0.0366794650043697,0.138842837901041,0.362960731057852,0.138885464805468,0.388610120720581
0.04452,0.02,0.135083393309917,-0.0376419552583405,0.1317532664789,0.364967900512979,0.140229953803717,0.388021251522017
0.0445942,0.02,0.136227903675793,-0.0386103450510844,0.124587211474901,0.366776756352495,0.141593786886518,0.387359216056039
0.0446684,0.02,0.137387960592229,-0.0395846343826015,0.117317111105603,0.368400453587944,0.14297690371139,0.386629278200665
0.0447426,0.02,0.138563564059225,-0.0405648232528919,0.109942965371007,0.369838992219327,0.144379244250458,0.385834596427507
0.0448168,0.02,0.139754714076782,-0.0415509116619556,0.102464774271112,0.371092372246643,0.145800748854807,0.384978673053549
0.044891,0.02,0.140960069365576,-0.042542417243667,0.0948739672663847,0.372157255534382,0.147239934869865,0.384060011602023
0.0449652,0.02,0.142181117214614,-0.0435410236317182,0.087149523811121,0.373008523813411,0.148698657799234,0.383054041015058
0.0450394,0.02,0.143425003579567,-0.0445500118012227,0.0794056281147904,0.373656614424101,0.150184670333852,0.382000679684193
0.0451136,0.02,0.144691728460435,-0.0455693817521805,0.0715960397658159,0.374106793117118,0.151697939465717,0.380896161133874
0.0451878,0.02,0.145981291857219,-0.0465991334845916,0.0637161885883759,0.374359062376648,0.153238431256057,0.379742623722637
0.045262,0.02,0.147293693769917,-0.0476392669984561,0.0557660745824711,0.37441342220269,0.154806110940544,0.378543611489968
0.0453362,0.02,0.148626646942821,-0.0486889770570684,0.0477479850038109,0.37426906735854,0.156398518753631,0.377302537565487
0.0454104,0.02,0.149968753488671,-0.0497414200442666,0.0396536642800937,0.373910632524705,0.158002645202433,0.376007412434733
0.0454846,0.02,0.151323216114349,-0.0507959945111344,0.0315304455982529,0.373327632968646,0.159621266733368,0.374656763635192
0.0455588,0.02,0.152690034819854,-0.051852700457672,0.0234171597730651,0.372535779256485,0.161254300029616,0.373271041199386
0.045633,0.02,0.154069209605187,-0.0529115378838796,0.0152908163609413,0.371529694035486,0.162901664170764,0.371844218208494
0.0457072,0.02,0.155460740470349,-0.0539725067897569,0.00715141536188194,0.370309377305649,0.164563280584581,0.37037842494154
0.0457814,0.02,0.156863044140532,-0.0550350185593292,-0.000999459949306392,0.368874240450999,0.166237384137444,0.368875594460371
0.0458556,0.02,0.158277030822284,-0.0561019717182072,-0.00915746130677142,0.367228999655508,0.167925726785947,0.367343160118125
0.0459298,0.02,0.159709989180063,-0.0571776186628268,-0.0173430151056196,0.365367250949219,0.169636554786542,0.365778632835686
0.046004,0.02,0.161161919213869,-0.0582619593931882,-0.0255002546635903,0.363302746661201,0.171369834326323,0.364196579774551
0.0460782,0.02,0.162632820923703,-0.0593549939092914,-0.0336231245495265,0.361036958788914,0.173125531749576,0.362599227958391
0.0461524,0.02,0.164122694309564,-0.0604567222111363,-0.0417116247634274,0.358569887332359,0.174903613593159,0.360987844313275
0.0462266,0.02,0.16562871710445,-0.0615660850574244,-0.0497629330382907,0.355900473050237,0.176701032138933,0.359362624965307
0.0463008,0.02,0.167137613606184,-0.0626761344230105,-0.0577637736719383,0.353021767917402,0.178502884313339,0.357716399082222
0.046375,0.02,0.168653008570091,-0.0637870622842201,-0.0657312272115075,0.349921007683394,0.180312580300416,0.356041157520999
0.0464492,0.02,0.17017490199617,-0.0648988686410534,-0.0736738861443607,0.346593110161227,0.182130064570062,0.354336881386689
0.0465234,0.02,0.171703293884423,-0.0660115534935103,-0.0814985011157177,0.343094671645695,0.18395528349408,0.352641403405465
0.0465976,0.02,0.173238184234849,-0.0671251168415908,-0.0892291883549008,0.339399128263152,0.185788185275557,0.350932495389444
0.0466718,0.02,0.17477772312244,-0.0682388672667249,-0.0968640979369009,0.335505788595028,0.187626745176987,0.349208802366008
0.046746,0.02,0.176322436547028,-0.0693572258689376,-0.10440375586155,0.33141907374135,0.189473022908581,0.347474814450735
0.0468202,0.02,0.177879873573871,-0.0704854918124189,-0.111855711194106,0.327144282866306,0.191335971470852,0.345738458865728
0.0468944,0.02,0.179450034202968,-0.071623665097169,-0.119261101306722,0.322630234722631,0.193215589892218,0.343967263910495
