kappa,Omega_real,Omega_imag,Q,a_large_real,a_large_imag,a_small_real,a_small_imag,d0_large_real,d0_large_imag,d0_small_real,d0_small_imag,dm1_large_real,dm1_large_imag,dm1_small_real,dm1_small_imag,basis_fidelity_large,basis_fidelity_small,b0_large_real,b0_large_imag,b0_small_real,b0_small_imag,b0_sum_real,b0_sum_imag,b0_sum_abs,bm1_large_real,bm1_large_imag,bm1_small_real,bm1_small_imag,bm1_sum_real,bm1_sum_imag,bm1_sum_abs,radiation_sigma_ratio,dark_state_misalignment,b0_normalized_residual,bm1_normalized_residual
0.0988630682747715,0.889292825812395,1.63364037431509e-07,2721813.31887453,0.450455520027433,-0.0111405247464944,0.475614828777411,0.00385326972862793,0.219967526460637,-0.0122376911984051,-0.206571197307883,0.0187599119144201,0.156145193635152,0.158833212602507,-0.151899859748744,-0.144065364620364,0.999930155951321,0.999953692860057,0.097699515566642,-0.00760156476896155,-0.098233675547328,0.00812119178878408,-0.000534159980685969,0.000519627019822531,0.000745210792122658,0.0727861996825747,0.0701669830289613,-0.0718545683505767,-0.06926819006847,0.000931631331998015,0.000898792960491279,0.00129451370197039,0.000417991749698362,1.35297082086705e-05,0.00379119438503258,0.00644338810488147
0.0992510312377344,0.88931809755773,1.52745372293606e-07,2911113.06419251,0.449842202726464,-0.0107364857085709,0.475685635081883,0.00371886644347103,0.220229040678383,-0.012055845543293,-0.206619375321926,0.0183252159985049,0.156181879943145,0.159153153453515,-0.15160657209354,-0.144395490337745,0.999936326553095,0.999957252059077,0.0977533354056332,-0.00744239974597422,-0.098270355746849,0.00794368465369499,-0.000517020341215743,0.000501284907720763,0.000720136509239364,0.0726129846602357,0.0702556992554883,-0.0717371761201915,-0.0694077570232851,0.000875808540044209,0.00084794223220315,0.00121903512171226,0.000411370273492141,1.19285264909008e-05,0.00366244725549967,0.00606922070713932
0.0996389942006974,0.88934332581341,1.42441014379792e-07,3121795.1152824,0.449234207612477,-0.0103337103341923,0.475754327540474,0.00358447894117073,0.22049073870698,-0.0118735614717077,-0.206666615211795,0.0178903981406112,0.156218016097954,0.159473184279015,-0.15131255150329,-0.144725004532886,0.999942118799524,0.999960641343323,0.0978064851294331,-0.00728306393867576,-0.0983062596780892,0.00776601990325604,-0.00049977454865606,0.000482955964580279,0.000694997167769794,0.0724409192365652,0.0703452461531003,-0.0716192425757951,-0.0695468850068494,0.000821676660770154,0.000798361146250912,0.00114565834990082,0.000404208516198397,1.04742058595342e-05,0.0035334681491904,0.00570529310048709
0.10002695716366,0.889368510254797,1.32455884035422e-07,3357225.3763259,0.44863150847897,-0.0099321852888415,0.475820919694531,0.00345010691383021,0.220752618443014,-0.0116908381038211,-0.206712916500689,0.0174554603963937,0.156253597225315,0.159793299458582,-0.151017799162361,-0.145053905434423,0.999947546476622,0.999963864411789,0.0978589667256825,-0.0071235604822745,-0.0983413894563774,0.00758820126372857,-0.00048242273069489,0.000464640781454069,0.000669793062730096,0.0722699954553906,0.070435627295029,-0.0715007711992866,-0.0696855731491694,0.000769224256103915,0.000750054145859685,0.00107437757697186,0.000396502583982522,9.15723274730329e-06,0.0034042569893913,0.00535159138566501
0.100414920126623,0.889393650561055,1.22794857773291e-07,3621461.30012663,0.448034081260832,-0.00953189737726311,0.475885424035767,0.00331575004039616,0.221014677773232,-0.0115076745653499,-0.206758278718239,0.017020404823889,0.156288618480445,0.160113493366151,-0.150722316261202,-0.14538219127406,0.999952623094676,0.999966924888867,0.0979107819801563,-0.00696389248648313,-0.0983757469877153,0.00741023242487072,-0.000464965007558979,0.000446339938387593,0.00064452447498459,0.0721002060125131,0.0705268468630228,-0.0713817653322806,-0.0698238204664811,0.00071844068023251,0.000703026396541698,0.00100518810440999,0.000388248634335437,7.96847308959236e-06,0.0032748136423388,0.00500810673555534
0.100802883089586,0.889418746414962,1.13462768427544e-07,3919429.953725,0.447441904187578,-0.00913283353954571,0.475947851944809,0.00318140798699726,0.221276914573913,-0.0113240699875625,-0.206802701400409,0.0165852334834777,0.156323075046312,0.160433760368336,-0.150426103996264,-0.145709860286535,0.999957361893142,0.999969826326848,0.0979619324635606,-0.0068040630370721,-0.0984093339549918,0.00723211704108528,-0.000447401491431201,0.000428054004013186,0.000619191670556528,0.0719315443025104,0.0706189097041754,-0.0712622281691525,-0.0699616258517949,0.000669316133357856,0.000657283852380494,0.000938086429372717,0.000379442873681088,6.89916265372847e-06,0.00314513791284222,0.00467483582895541
0.101190846052549,0.889443797502698,1.04464405374495e-07,4257162.01759884,0.446854957960977,-0.008734980847068,0.476008213619124,0.003047080407307,0.221539326710178,-0.0111400235072849,-0.206846184089412,0.0161499484378473,0.156356962131775,0.1607540948226,-0.150129163569918,-0.146036910709577,0.999961775845597,0.999972572208397,0.0980124195161098,-0.00664407519748294,-0.0984421518018885,0.00705385873255336,-0.000429732285778681,0.000409783535070419,0.00059379489982264,0.0717640044730861,0.0707118213962813,-0.0711421627487757,-0.0700989880639686,0.000621841724310387,0.000612833332312754,0.000873070342691166,0.000370081554856713,5.94089770722395e-06,0.00301522953927738,0.00435178135090455
0.101578809015512,0.88946880351363,9.58045147280158e-08,4642102.754963,0.446273225962007,-0.0083383264983518,0.476066517988283,0.00291276694289286,0.221801912035221,-0.0109555342669074,-0.206888726333609,0.0157145517519554,0.156390274969554,0.161074491075229,-0.149831496190358,-0.146363340783855,0.999965877664739,0.99997516594904,0.0980622442294535,-0.00648393201053197,-0.0984742017140209,0.00687546108636139,-0.000411957484567391,0.000391529075829418,0.000568334396557986,0.0715975814884846,0.0708055883233969,-0.0710215719447041,-0.0702359057150167,0.000576009543780523,0.000569682608380237,0.000810139042891501,0.000360160974395676,5.08562600087803e-06,0.00288508818777312,0.0040389525727816
0.101966771978475,0.889493764140071,8.74877996497497e-08,5083530.3190907,0.445696694493447,-0.00794285781476577,0.47612277261416,0.00277846722356917,0.222064668389449,-0.01077060141439,-0.206930327687391,0.0152790454929941,0.156423008813978,0.161394943459064,-0.149533103071512,-0.146689148752922,0.999969679807464,0.999977610899657,0.0981114074254317,-0.00632363650020607,-0.0985054845967895,0.00669692765761985,-0.00039407717135781,0.000373291157413782,0.000542810376824811,0.071432271203892,0.0709002177637585,-0.0709004584535062,-0.0703723772553239,0.00053181275038576,0.000527840508434574,0.000749293269566287,0.00034967746957245,4.3256380896084e-06,0.00275471344554868,0.00373636602881316
0.102354734941438,0.889518679077023,7.95189206218166e-08,5593125.96374061,0.44512535306546,-0.0075485622360906,0.47617698357247,0.00264418086776422,0.222327593599535,-0.010585224103269,-0.206970987711066,0.0148434317303551,0.156455158938535,0.161715446290985,-0.149233985432937,-0.147014332863152,0.999973194480063,0.999979910348999,0.0981599096309286,-0.00616319167358361,-0.0985360010491619,0.00651826197056416,-0.000376091418233318,0.000355070296980555,0.000517223037641024,0.0712680704531613,0.0709957179926693,-0.0707788247808032,-0.0705084009562647,0.000489245672358085,0.000487317036404533,0.00069053546027066,0.000338627415218411,3.65355898890307e-06,0.00262410481306578,0.00344404630986317
0.102742697904401,0.889543548021892,7.19024958434358e-08,6185762.66085971,0.444559194734387,-0.0071554273158486,0.476229155311722,0.00250990748295782,0.222590685477337,-0.0103994014926616,-0.207010705970721,0.0144077125355947,0.156486720633122,0.162035993869083,-0.148934144499712,-0.147338891363668,0.99997643364353,0.999982067526246,0.0982077510479748,-0.00600260052288164,-0.0985657513325209,0.0063394675196252,-0.000358000284546092,0.000336866996743561,0.000491572555407754,0.0711049771529667,0.0710920984038229,-0.0706566732245213,-0.0706439748896904,0.000448303928445359,0.000448123514132509,0.000633869936326066,0.000327007220217462,3.06234016878015e-06,0.00249326169487627,0.003162027001405
